Anas laysanensis,Laysan Duck,H,H,H,H
Anas luzonica,Philippine Duck,H,H,L,L
Anas melleri,Meller's Duck,H,H,H,H
Anas nesiotis,Campbell Islands Teal,H,H,H,H
Anas penelope,Eurasian Wigeon,H,H,H,H
Anas platalea,Red Shoveler,U,H,U,L
Anas platyrhynchos,Mallard,H,H,H,H
Anas poecilorhyncha,Spot-billed Duck,U,H,U,L
Anas puna,Puna Teal,H,H,H,H
Anas querquedula,Garganey,L,H,H,L
Anas rhynchotis,Australasian Shoveler,U,H,U,L
Anas rubripes,American Black Duck,H,H,L,L
Anas sibilatrix,Chiloe Wigeon,L,H,L,L
Anas smithii,Cape Shoveler,H,H,L,L
Anas superciliosa,Pacific Black Duck,U,H,U,L
Anas undulata,Yellow-billed Duck,L,H,L,L
Anas versicolor,Silver Teal,U,H,U,L
Anas wyvilliana,Hawaiian Duck,H,H,H,H
Anastomus lamelligerus,African Openbill,L,H,L,L
Anastomus oscitans,Asian Openbill,U,H,U,L
Ancistrops strigilatus,Chestnut-winged Hookbill,H,H,L,L
Andigena cucullata,Hooded Mountain-toucan,H,H,H,H
Andigena hypoglauca,"Grey-breasted Mountain-toucan",H,H,H,H
Andigena laminirostris,"Plate-billed Mountain-toucan",H,H,H,H
Andigena nigrirostris,"Black-billed Mountain-toucan",U,H,H,L
Androdon aequatorialis,Tooth-billed Hummingbird,H,U,H,L
Andropadus ansorgei,Ansorge's Greenbul,H,H,L,L
Andropadus curvirostris,Plain Greenbul,U,U,U,L
Andropadus gracilirostris,Slender-billed Greenbul,H,U,L,L
Andropadus gracilis,Grey Greenbul,H,H,H,H
Andropadus importunus,Sombre Greenbul,U,H,L,L
Andropadus latirostris,Yellow-whiskered Greenbul,U,H,U,L
Andropadus masukuensis,Shelley's Greenbul,H,H,U,L
Andropadus milanjensis,Stripe-cheeked Greenbul,U,H,U,L
Andropadus montanus,"Cameroon Montane Greenbul",U,U,H,L
Andropadus nigriceps,Eastern Mountain Greenbul,U,H,U,L
"Andropadus tephrolaemus",Western Mountain Greenbul,U,H,L,L
Andropadus virens,Little Greenbul,U,H,U,L
Androphobus viridis,Papuan Whipbird,H,U,H,L
Anhima cornuta,Horned Screamer,H,L,H,L
Anhinga anhinga,Anhinga,U,H,L,L
Anhinga melanogaster,Oriental Darter,L,H,L,L
Anhinga novaehollandiae,Australian Darter,U,H,U,L
Anhinga rufa,African Darter,L,H,L,L
Anisognathus igniventris,"Scarlet-bellied Mountain-tanager",U,H,H,L
Anisognathus lacrymosus,Lacrimose Mountain-tanager,H,U,H,L
"Anisognathus melanogenys","Santa Marta Mountain-tanager",U,U,H,L
Anisognathus notabilis,"Black-chinned Mountain-tanager",H,U,H,L
Anisognathus somptuosus,"Blue-winged Mountain-tanager",H,U,L,L
Anodorhynchus glaucus,Glaucous Macaw,H,H,L,L
Anodorhynchus leari,Lear's Macaw,H,H,L,L
Anomalospiza imberbis,Cuckoo Finch,U,U,L,L
Anopetia gounellei,Broad-tipped Hermit,H,U,L,L
Anorrhinus austeni,Austen's Brown Hornbill,H,H,L,L
Anorrhinus galeritus,Bushy-crested Hornbill,H,H,H,H
Anorrhinus tickelli,Tickell's Brown Hornbill,H,H,H,H
Anous minutus,Black Noddy,L,H,L,L
Anous stolidus,Brown Noddy,L,H,L,L
Anous tenuirostris,Lesser Noddy,L,H,H,L
Anser albifrons,"Greater White-fronted Goose",H,H,H,H
Anser anser,Greylag Goose,H,H,H,H
Anser brachyrhynchus,Pink-footed Goose,H,H,H,H
Anser cygnoides,Swan Goose,H,H,H,H
Anser erythropus,Lesser White-fronted Goose,H,H,H,H
Anser fabalis,Bean Goose,H,H,H,H
Anser indicus,Bar-headed Goose,L,H,H,L
Anseranas semipalmata,Magpie Goose,L,H,L,L
Anthocephala floriceps,Blossomcrown,H,U,H,L
Anthochaera carunculata,Red Wattlebird,H,H,L,L
Anthochaera chrysoptera,Little Wattlebird,U,H,U,L
Anthochaera paradoxa,Yellow Wattlebird,H,H,H,H
Anthornis melanura,New Zealand Bellbird,U,L,H,L
Anthoscopus caroli,African Penduline-tit,U,L,U,L
Anthoscopus flavifrons,Forest Penduline-tit,H,U,H,L
Anthoscopus minutus,Southern Penduline-tit,H,L,L,L
Anthoscopus musculus,"Mouse-coloured Penduline-tit",U,L,U,L
Anthoscopus parvulus,Yellow Penduline-tit,U,H,U,L
Anthoscopus punctifrons,Sennar Penduline-tit,H,U,H,L
Anthracoceros albirostris,Oriental Pied Hornbill,H,H,L,L
Anthracoceros coronatus,Malabar Pied Hornbill,H,H,L,L
Anthracoceros malayanus,Black Hornbill,H,H,H,H
Anthracoceros marchei,Palawan Hornbill,H,H,H,H
Anthracoceros montani,Sulu Hornbill,H,H,L,L
"Anthracothorax dominicus",Antillean Mango,U,H,H,L
Anthracothorax mango,Jamaican Mango,H,H,H,H
Anthracothorax nigricollis,Black-throated Mango,H,H,H,H
Anthracothorax prevostii,Green-breasted Mango,H,H,H,H
"Anthracothorax veraguensis",Veraguan Mango,H,U,H,L
Anthracothorax viridigula,Green-throated Mango,H,H,H,H
Anthracothorax viridis,Green Mango,H,H,H,H
Anthreptes aurantium,Violet-tailed Sunbird,H,H,H,H
Anthreptes collaris,Collared Sunbird,U,L,L,L
Anthreptes fraseri,Scarlet-tufted Sunbird,U,U,U,L
Anthreptes gabonicus,Mouse-brown Sunbird,H,H,H,H
Anthreptes longuemarei,"Western Violet-backed Sunbird",U,H,L,L
Anthreptes malacensis,Plain-throated Sunbird,U,H,U,L
Anthreptes metallicus,Nile Valley Sunbird,U,H,U,L
Anthreptes neglectus,"Uluguru Violet-backed Sunbird",U,U,L,L
Anthreptes orientalis,Kenya Violet-backed Sunbird,U,H,U,L
Anthreptes pallidigaster,Amani Sunbird,H,H,H,H
Anthreptes platurus,Pygmy Sunbird,U,H,H,L
Anthreptes rectirostris,Green Sunbird,H,H,L,L
Anthreptes reichenowi,Plain-backed Sunbird,U,L,L,L
Anthreptes rhodolaemus,Red-throated Sunbird,H,H,H,H
Anthreptes rubritorques,Banded Sunbird,H,H,H,H
Anthreptes simplex,Plain Sunbird,U,H,U,L
Anthreptes singalensis,Ruby-cheeked Sunbird,U,H,U,L
Anthus antarcticus,South Georgia Pipit,H,L,H,L
Anthus berthelotii,Berthelot's Pipit,H,L,H,L
Anthus bogotensis,Paramo Pipit,U,U,H,L
Anthus brachyurus,Short-tailed Pipit,U,L,U,L
Anthus caffer,Bush Pipit,U,L,U,L
Anthus campestris,Tawny Pipit,H,L,L,L
Anthus cervinus,Red-throated Pipit,L,H,H,L
Anthus chacoensis,Chaco Pipit,H,U,H,L
Anthus chloris,Yellow-breasted Pipit,H,L,L,L
Anthus correndera,Correndera Pipit,U,L,L,L
Anthus crenatus,Yellow-tufted Pipit,H,H,H,H
Anthus furcatus,Short-billed Pipit,H,U,L,L
Anthus godlewskii,Blyth's Pipit,U,L,U,L
Anthus gustavi,Pechora Pipit,H,H,H,H
Anthus gutturalis,Alpine Pipit,H,U,H,L
Anthus hellmayri,Hellmayr's Pipit,U,U,L,L
Anthus hodgsoni,Olive-backed Pipit,U,L,H,L
Anthus hoeschi,Mountain Pipit,H,H,L,L
Anthus leucophrys,Plain-backed Pipit,U,L,U,L
Anthus lineiventris,Striped Pipit,U,L,U,L
Anthus longicaudatus,Long-tailed Pipit,H,U,H,L
Anthus lutescens,Yellowish Pipit,U,L,L,L
Anthus melindae,Malindi Pipit,H,L,L,L
Anthus nattereri,Ochre-breasted Pipit,H,L,L,L
Anthus nilghiriensis,Nilgiri Pipit,U,L,H,L
Anthus pallidiventris,Long-legged Pipit,U,U,U,L
Anthus petrosus,Rock Pipit,H,L,H,L
Anthus pratensis,Meadow Pipit,H,L,H,L
Anthus richardi,Richard's Pipit,U,L,U,L
Anthus roseatus,Rosy Pipit,U,L,U,L
Anthus rubescens,American Pipit,H,H,H,H
Anthus rufulus,Paddyfield Pipit,U,L,U,L
Anthus similis,Long-billed Pipit,U,L,U,L
Anthus sokokensis,Sokoke Pipit,H,U,H,L
Anthus spinoletta,Water Pipit,H,L,L,L
Anthus spragueii,Sprague's Pipit,H,L,H,L
Anthus sylvanus,Upland Pipit,U,L,U,L
Anthus trivialis,Tree Pipit,H,L,H,L
Anthus vaalensis,Buffy Pipit,U,L,U,L
Antilophia bokermanni,Araripe Manakin,H,H,L,L
Antilophia galeata,Helmeted Manakin,H,H,L,L
Anumbius annumbi,Firewood-gatherer,H,L,L,L
Anurolimnas castaneiceps,Chestnut-headed Crake,H,U,H,L
Anurolimnas fasciatus,Black-banded Crake,H,U,L,L
Anurolimnas viridis,Russet-crowned Crake,U,H,H,L
Anurophasis monorthonyx,Snow Mountain Quail,H,H,H,H
Apalharpactes mackloti,Sumatran Trogon,H,H,U,L
Apalharpactes reinwardtii,Javan Trogon,H,H,H,H
Apalis argentea,Kungwe Apalis,H,H,L,L
Apalis bamendae,Bamenda Apalis,H,H,L,L
Apalis binotata,Masked Apalis,U,H,H,L
Apalis chapini,Chapin's Apalis,H,H,L,L
Apalis chariessa,White-winged Apalis,H,H,L,L
Apalis chirindensis,Chirinda Apalis,H,H,L,L
Apalis cinerea,Grey Apalis,U,L,U,L
Apalis flavida,Yellow-breasted Apalis,U,L,U,L
Apalis flavigularis,Yellow-throated Apalis,H,H,L,L
Apalis fuscigularis,Taita Apalis,H,H,H,H
Apalis goslingi,Gosling's Apalis,H,U,H,L
Apalis jacksoni,Black-throated Apalis,U,H,L,L
Apalis karamojae,Karamoja Apalis,H,U,L,L
Apalis lynesi,Namuli Apalis,L,H,L,L
Apalis melanocephala,Black-headed Apalis,U,L,L,L
Apalis nigriceps,Black-capped Apalis,U,U,L,L
Apalis personata,Black-faced Apalis,U,U,L,L
Apalis porphyrolaema,Chestnut-throated Apalis,H,H,U,L
Apalis pulchra,Black-collared Apalis,H,H,H,H
Apalis ruddi,Rudd's Apalis,H,H,L,L
Apalis sharpii,Sharpe's Apalis,H,H,L,L
Apalis thoracica,Bar-throated Apalis,U,L,L,L
Apaloderma aequatoriale,Bare-cheeked Trogon,H,H,H,H
Apaloderma narina,Narina Trogon,H,H,L,L
Apaloderma vittatum,Bar-tailed Trogon,H,H,L,L
Apalopteron familiare,Bonin White-eye,H,H,U,L
Aphanotriccus audax,Black-billed Flycatcher,H,H,H,H
Aphanotriccus capitalis,Tawny-chested Flycatcher,H,U,H,L
Aphantochroa cirrochloris,Sombre Hummingbird,U,H,L,L
Aphelocephala leucopsis,Southern Whiteface,H,L,L,L
Aphelocephala nigricincta,Banded Whiteface,U,L,U,L
Aphelocephala pectoralis,"Chestnut-breasted Whiteface",H,L,H,L
Aphelocoma californica,Western Scrub-jay,H,H,H,H
Aphelocoma coerulescens,Florida Scrub-jay,H,H,L,L
Aphelocoma insularis,Island Scrub-jay,H,H,U,L
Aphelocoma ultramarina,Mexican Jay,H,H,L,L
Aphelocoma unicolor,Unicoloured Jay,L,H,H,L
Aphrastura masafuerae,Masafuera Rayadito,H,H,U,L
Aphrastura spinicauda,Thorn-tailed Rayadito,H,L,H,L
Aphriza virgata,Surfbird,L,H,L,L
Aplonis atrifusca,Samoan Starling,H,U,U,L
Aplonis brunneicapillus,White-eyed Starling,H,U,H,L
Aplonis cantoroides,Singing Starling,U,L,U,L
Aplonis cinerascens,Rarotonga Starling,H,H,U,L
Aplonis crassa,Tanimbar Starling,H,U,H,L
Aplonis dichroa,San Cristobal Starling,H,U,H,L
Aplonis feadensis,Atoll Starling,H,H,U,L
Aplonis grandis,Brown-winged Starling,H,U,H,L
Aplonis insularis,Rennell Starling,H,H,H,H
Aplonis magna,Long-tailed Starling,H,U,H,L
Aplonis metallica,Metallic Starling,H,L,L,L
Aplonis minor,Short-tailed Starling,H,U,U,L
Aplonis mysolensis,Moluccan Starling,U,U,U,L
Aplonis mystacea,Yellow-eyed Starling,H,U,H,L
Aplonis opaca,Micronesian Starling,H,L,H,L
Aplonis panayensis,Asian Glossy Starling,H,L,L,L
Aplonis pelzelni,Pohnpei Starling,H,H,H,H
Aplonis santovestris,Santo Starling,H,H,L,L
Aplonis striata,Striated Starling,U,U,H,L
Aplonis tabuensis,Polynesian Starling,H,L,L,L
Aplonis zelandica,Rusty-winged Starling,H,U,H,L
Aplopelia larvata,Lemon Dove,U,H,L,L
Aprosmictus jonquillaceus,Olive-shouldered Parrot,H,H,L,L
Aptenodytes forsteri,Emperor Penguin,H,H,L,L
Aptenodytes patagonicus,King Penguin,H,H,L,L
Apteryx australis,Southern Brown Kiwi,L,H,H,L
Apteryx haastii,Great Spotted Kiwi,L,H,H,L
Apteryx mantelli,Northern Brown Kiwi,H,H,H,H
Apteryx owenii,Little Spotted Kiwi,H,H,H,H
Apus acuticauda,Dark-rumped Swift,H,H,H,H
Apus affinis,Little Swift,U,H,L,L
Apus alexandri,Alexander's Swift,H,H,H,H
Apus apus,Common Swift,H,H,H,H
Apus balstoni,Madagascar Swift,H,H,L,L
Apus barbatus,African Black Swift,H,H,U,L
Apus batesi,Bates's Swift,H,H,H,H
Apus berliozi,Forbes-Watson's Swift,H,H,L,L
Apus bradfieldi,Bradfield's Swift,H,H,H,H
Apus caffer,White-rumped Swift,U,H,L,L
Apus horus,Horus Swift,H,H,L,L
Apus niansae,Nyanza Swift,H,H,L,L
Apus nipalensis,House Swift,U,H,U,L
Apus pacificus,Fork-tailed Swift,H,H,H,H
Apus pallidus,Pallid Swift,H,H,H,H
Apus sladeniae,Fernando Po Swift,H,H,L,L
Apus toulsoni,Loanda Swift,H,H,U,L
Apus unicolor,Plain Swift,H,H,H,H
Aquila adalberti,Spanish Imperial Eagle,H,H,H,H
Aquila audax,Wedge-tailed Eagle,H,H,L,L
Aquila chrysaetos,Golden Eagle,H,H,H,H
Aquila clanga,Greater Spotted Eagle,H,H,H,H
Aquila gurneyi,Gurney's Eagle,H,H,L,L
Aquila hastata,Indian Spotted Eagle,H,H,L,L
Aquila heliaca,Eastern Imperial Eagle,H,H,H,H
Aquila nipalensis,Steppe Eagle,H,H,L,L
Aquila pomarina,Lesser Spotted Eagle,H,H,L,L
Aquila rapax,Tawny Eagle,L,H,L,L
Aquila verreauxii,Verreaux's Eagle,H,H,L,L
Aquila wahlbergi,Wahlberg's Eagle,L,H,L,L
Ara ambiguus,Great Green Macaw,H,H,H,H
Ara ararauna,Blue-and-yellow Macaw,H,H,H,H
Ara chloropterus,Red-and-green Macaw,H,H,H,H
Ara glaucogularis,Blue-throated Macaw,H,H,L,L
Ara macao,Scarlet Macaw,H,H,H,H
Ara militaris,Military Macaw,H,H,H,H
Arachnothera affinis,Grey-breasted Spiderhunter,U,H,U,L
"Arachnothera chrysogenys",Yellow-eared Spiderhunter,U,H,U,L
Arachnothera clarae,Naked-faced Spiderhunter,U,U,U,L
Arachnothera crassirostris,Thick-billed Spiderhunter,U,U,U,L
Arachnothera everetti,Bornean Spiderhunter,U,H,U,L
Arachnothera flavigaster,Spectacled Spiderhunter,U,U,U,L
Arachnothera juliae,Whitehead's Spiderhunter,H,U,H,L
Arachnothera longirostra,Little Spiderhunter,U,L,U,L
Arachnothera magna,Streaked Spiderhunter,U,L,U,L
Arachnothera robusta,Long-billed Spiderhunter,U,H,L,L
Aramides axillaris,Rufous-necked Wood-rail,L,L,H,L
Aramides cajanea,Grey-necked Wood-rail,L,L,H,L
Aramides calopterus,Red-winged Wood-rail,H,U,H,L
Aramides mangle,Little Wood-rail,U,U,H,L
Aramides saracura,Slaty-breasted Wood-rail,H,L,L,L
Aramides wolfi,Brown Wood-rail,H,H,H,H
Aramides ypecaha,Giant Wood-rail,L,L,L,L
Aramidopsis plateni,Snoring Rail,H,U,H,L
Aramus guarauna,Limpkin,L,H,L,L
Aratinga acuticaudata,Blue-crowned Parakeet,U,H,L,L
Aratinga aurea,Peach-fronted Parakeet,U,H,L,L
Aratinga auricapillus,Golden-capped Parakeet,H,H,L,L
Aratinga brevipes,Socorro Parakeet,H,H,L,L
Aratinga cactorum,Cactus Parakeet,U,H,L,L
Aratinga canicularis,Orange-fronted Parakeet,L,H,L,L
Aratinga chloroptera,Hispaniolan Parakeet,H,H,H,H
Aratinga erythrogenys,Red-masked Parakeet,H,H,H,H
Aratinga euops,Cuban Parakeet,H,H,H,H
Aratinga finschi,Crimson-fronted Parakeet,U,H,H,L
Aratinga holochlora,Green Parakeet,U,H,U,L
Aratinga jandaya,Jandaya Parakeet,H,H,L,L
Aratinga leucophthalma,White-eyed Parakeet,U,H,L,L
Aratinga mitrata,Mitred Parakeet,H,H,H,H
Aratinga nana,Olive-throated Parakeet,L,H,H,L
Aratinga pertinax,Brown-throated Parakeet,H,H,H,H
Aratinga rubritorquis,Red-throated Parakeet,U,H,U,L
Aratinga solstitialis,Sun Parakeet,H,H,H,H
Aratinga wagleri,Scarlet-fronted Parakeet,U,H,H,L
Aratinga weddellii,Dusky-headed Parakeet,H,H,L,L
Arborophila ardens,Hainan Partridge,H,H,L,L
Arborophila atrogularis,White-cheeked Partridge,U,L,H,L
"Arborophila brunneopectus",Bar-backed Partridge,H,U,U,L
Arborophila campbelli,Malaysian Partridge,H,U,U,L
Arborophila charltonii,"Chestnut-necklaced Partridge",H,U,L,L
Arborophila chloropus,Scaly-breasted Partridge,H,L,U,L
Arborophila crudigularis,Taiwan Partridge,H,L,H,L
Arborophila davidi,Orange-necked Partridge,H,U,L,L
Arborophila gingica,White-necklaced Partridge,H,L,L,L
Arborophila hyperythra,Red-breasted Partridge,H,U,H,L
Arborophila javanica,Chestnut-bellied Partridge,H,L,H,L
Arborophila mandellii,Chestnut-breasted Partridge,H,L,H,L
Arborophila orientalis,White-faced Partridge,H,L,H,L
Arborophila rolli,Roll's Partridge,H,U,U,L
Arborophila rubrirostris,Red-billed Partridge,H,U,H,L
Arborophila rufipectus,Sichuan Partridge,H,L,H,L
Arborophila rufogularis,Rufous-throated Partridge,U,L,U,L
Arborophila sumatrana,Grey-breasted Partridge,H,U,U,L
Arborophila torqueola,Hill Partridge,U,L,U,L
Archboldia papuensis,Archbold's Bowerbird,H,H,H,H
Archilochus alexandri,Black-chinned Hummingbird,H,H,H,H
Archilochus colubris,Ruby-throated Hummingbird,H,H,L,L
Ardea cinerea,Grey Heron,L,H,H,L
Ardea cocoi,Cocoi Heron,U,H,U,L
Ardea goliath,Goliath Heron,L,H,L,L
Ardea herodias,Great Blue Heron,H,H,L,L
Ardea humbloti,Madagascar Heron,H,H,L,L
Ardea insignis,White-bellied Heron,H,H,H,H
Ardea melanocephala,Black-headed Heron,L,H,L,L
Ardea pacifica,White-necked Heron,U,H,U,L
Ardea picata,Pied Heron,U,H,U,L
Ardea purpurea,Purple Heron,L,H,L,L
Ardea sumatrana,Great-billed Heron,U,H,U,L
Ardeola bacchus,Chinese Pond-heron,U,H,U,L
Ardeola grayii,Indian Pond-heron,U,H,U,L
Ardeola idae,Madagascar Pond-heron,H,H,L,L
Ardeola ralloides,Squacco Heron,L,H,L,L
Ardeola rufiventris,Rufous-bellied Heron,L,H,L,L
Ardeola speciosa,Javan Pond-heron,U,H,U,L
Ardeotis arabs,Arabian Bustard,H,H,H,H
Ardeotis australis,Australian Bustard,H,H,L,L
Ardeotis kori,Kori Bustard,H,H,L,L
Ardeotis nigriceps,Great Indian Bustard,H,H,L,L
Arenaria interpres,Ruddy Turnstone,L,H,H,L
Arenaria melanocephala,Black Turnstone,L,H,H,L
Arremon aurantiirostris,Orange-billed Sparrow,L,H,H,L
Arremon brunneinucha,Chestnut-capped Brush-finch,L,H,L,L
Arremon castaneiceps,Olive Finch,H,H,L,L
Arremon crassirostris,Sooty-faced Finch,H,H,H,H
Arremon flavirostris,Saffron-billed Sparrow,U,U,L,L
Arremon franciscanus,Sao Francisco Sparrow,H,U,L,L
Arremon schlegeli,Golden-winged Sparrow,U,U,H,L
Arremon semitorquatus,Half-collared Sparrow,H,H,L,L
Arremon taciturnus,Pectoral Sparrow,H,H,H,H
Arremon torquatus,Stripe-headed Brush-finch,U,H,L,L
Arremon virenticeps,Green-striped Brush-finch,H,H,L,L
Arremonops chloronotus,Green-backed Sparrow,L,L,H,L
Arremonops conirostris,Black-striped Sparrow,U,H,H,L
Arremonops rufivirgatus,Olive Sparrow,L,L,H,L
Arremonops tocuyensis,Tocuyo Sparrow,H,L,H,L
Arses insularis,Rufous-collared Monarch,H,H,H,H
Arses kaupi,Pied Monarch,U,H,H,L
Arses telescophthalmus,Frilled Monarch,U,H,L,L
Artamella viridis,White-headed Vanga,U,L,U,L
Artamus cinereus,Black-faced Woodswallow,U,L,U,L
Artamus cyanopterus,Dusky Woodswallow,U,L,U,L
Artamus fuscus,Ashy Woodswallow,U,L,U,L
Artamus insignis,Bismarck Woodswallow,H,U,H,L
Artamus leucorynchus,"White-breasted Woodswallow",U,L,U,L
Artamus maximus,Great Woodswallow,H,U,H,L
Artamus mentalis,Fiji Woodswallow,H,L,L,L
Artamus minor,Little Woodswallow,U,L,U,L
Artamus monachus,Ivory-backed Woodswallow,U,U,H,L
Artamus personatus,Masked Woodswallow,H,L,L,L
Artamus superciliosus,White-browed Woodswallow,U,L,U,L
Artisornis metopias,African Tailorbird,U,H,L,L
Artisornis moreaui,Long-billed Tailorbird,H,H,L,L
Arundinicola leucocephala,White-headed Marsh-tyrant,U,L,L,L
Ashbyia lovensis,Gibberbird,H,L,L,L
Asio abyssinicus,Abyssinian Owl,U,H,L,L
Asio capensis,Marsh Owl,U,H,L,L
Asio flammeus,Short-eared Owl,H,H,H,H
Asio madagascariensis,Madagascar Owl,U,H,U,L
Asio otus,Long-eared Owl,H,H,H,H
Asio stygius,Stygian Owl,L,H,L,L
Aspatha gularis,Blue-throated Motmot,H,L,H,L
Asthenes anthoides,Austral Canastero,U,U,H,L
Asthenes cactorum,Cactus Canastero,H,U,H,L
Asthenes dorbignyi,Creamy-breasted Canastero,H,H,H,H
Asthenes flammulata,Many-striped Canastero,H,U,H,L
Asthenes heterura,Maquis Canastero,H,U,H,L
Asthenes hudsoni,Hudson's Canastero,H,L,H,L
Asthenes humicola,Dusky-tailed Canastero,H,L,L,L
Asthenes humilis,Streak-throated Canastero,U,U,H,L
Asthenes luizae,Cipo Canastero,H,H,H,H
Asthenes maculicauda,Scribble-tailed Canastero,U,U,H,L
Asthenes modesta,Cordilleran Canastero,H,L,H,L
Asthenes ottonis,Rusty-fronted Canastero,U,U,H,L
Asthenes patagonica,Patagonian Canastero,H,L,H,L
Asthenes pudibunda,Canyon Canastero,H,U,H,L
Asthenes pyrrholeuca,Lesser Canastero,H,L,L,L
Asthenes sclateri,Puno Canastero,H,L,H,L
Asthenes steinbachi,Steinbach's Canastero,H,L,H,L
Asthenes urubambensis,Line-fronted Canastero,U,U,H,L
Asthenes virgata,Junin Canastero,H,U,H,L
Asthenes wyatti,Streak-backed Canastero,U,L,H,L
Astrapia mayeri,Ribbon-tailed Astrapia,H,H,H,H
Astrapia nigra,Arfak Astrapia,H,H,H,H
Astrapia rothschildi,Huon Astrapia,H,H,H,H
Astrapia splendidissima,Splendid Astrapia,U,H,H,L
Astrapia stephaniae,Stephanie's Astrapia,U,H,H,L
Atalotriccus pilaris,Pale-eyed Pygmy-tyrant,H,U,H,L
Atelornis crossleyi,"Rufous-headed Ground-roller",H,H,H,H
Atelornis pittoides,Pitta-like Ground-roller,H,L,U,L
Athene brama,Spotted Owlet,U,L,U,L
Athene cunicularia,Burrowing Owl,L,L,L,L
Athene noctua,Little Owl,H,L,H,L
Atlantisia rogersi,Inaccessible Rail,H,H,U,L
Atlapetes albiceps,White-headed Brush-finch,H,U,H,L
Atlapetes albinucha,White-naped Brush-finch,L,L,L,L
Atlapetes albofrenatus,Moustached Brush-finch,U,U,H,L
Atlapetes canigenis,Grey Brush-finch,U,U,H,L
Atlapetes citrinellus,Yellow-striped Brush-finch,H,H,H,H
Atlapetes flaviceps,Yellow-headed Brush-finch,H,H,H,H
Atlapetes forbesi,Apurimac Brush-finch,U,U,H,L
Atlapetes fulviceps,Fulvous-headed Brush-finch,H,H,H,H
Atlapetes fuscoolivaceus,Dusky-headed Brush-finch,H,U,H,L
Atlapetes latinuchus,Yellow-breasted Brush-finch,U,U,H,L
Atlapetes leucopis,White-rimmed Brush-finch,U,U,H,L
Atlapetes melanolaemus,Black-faced Brush-finch,U,U,H,L
Atlapetes melanopsis,Black-spectacled Brush-finch,H,U,H,L
Atlapetes nationi,Rusty-bellied Brush-finch,H,U,H,L
Atlapetes pallidiceps,Pale-headed Brush-finch,H,H,H,H
Atlapetes pallidinucha,Pale-naped Brush-finch,U,U,H,L
Atlapetes personatus,Tepui Brush-finch,U,U,H,L
Atlapetes pileatus,Rufous-capped Brush-finch,L,U,L,L
Atlapetes rufigenis,Rufous-eared Brush-finch,H,U,H,L
Atlapetes rufinucha,Rufous-naped Brush-finch,U,U,H,L
Atlapetes schistaceus,Slaty Brush-finch,U,U,H,L
Atlapetes seebohmi,Bay-crowned Brush-finch,H,U,H,L
Atlapetes semirufus,Ochre-breasted Brush-finch,U,U,H,L
Atlapetes terborghi,Vilcabamba Brush-finch,H,H,H,H
Atlapetes tricolor,Tricoloured Brush-finch,U,U,L,L
Atrichornis clamosus,Noisy Scrub-bird,H,H,H,H
Atrichornis rufescens,Rufous Scrub-bird,H,H,L,L
Attagis gayi,Rufous-bellied Seedsnipe,H,H,H,H
Attagis malouinus,White-bellied Seedsnipe,H,H,H,H
Atthis ellioti,Wine-throated Hummingbird,H,U,H,L
Atthis heloisa,Bumblebee Hummingbird,H,U,L,L
Atticora fasciata,White-banded Swallow,H,L,H,L
Atticora melanoleuca,Black-collared Swallow,H,L,H,L
Attila bolivianus,Dull-capped Attila,H,H,L,L
Attila cinnamomeus,Cinnamon Attila,H,L,H,L
Attila citriniventris,Citron-bellied Attila,H,H,H,H
Attila phoenicurus,Rufous-tailed Attila,U,U,L,L
Attila rufus,Grey-hooded Attila,U,U,H,L
Attila spadiceus,Bright-rumped Attila,H,L,H,L
Attila torridus,Ochraceous Attila,H,U,H,L
Augastes lumachella,Hooded Visorbearer,H,H,L,L
Augastes scutatus,Hyacinth Visorbearer,H,H,H,H
"Aulacorhynchus coeruleicinctis",Blue-banded Toucanet,H,H,H,H
Aulacorhynchus derbianus,Chestnut-tipped Toucanet,H,H,L,L
"Aulacorhynchus haematopygus",Crimson-rumped Toucanet,H,H,H,H
Aulacorhynchus huallagae,Yellow-browed Toucanet,H,H,H,H
Aulacorhynchus prasinus,Emerald Toucanet,H,H,L,L
Aulacorhynchus sulcatus,Groove-billed Toucanet,H,H,H,H
Auriparus flaviceps,Verdin,H,L,H,L
Automolus infuscatus,Olive-backed Foliage-gleaner,H,H,U,L
"Automolus leucophthalmus",White-eyed Foliage-gleaner,H,H,L,L
Automolus melanopezus,Brown-rumped Foliage-,H,H,H,H
Automolus ochrolaemus,"Buff-throated Foliage-gleaner",H,L,H,L
