"RTENO","reclass","buffer","YEAR","total_pix","km2"
"66033","7","2000",1992,210,0.189
"66033","7","5000",1992,1507,1.3563
"66033","7","10000",1992,3358,3.0222
"66033","3","200",1992,0,0
"66033","3","400",1992,0,0
"66033","3","1000",1992,0,0
"66033","3","2000",1992,0,0
"66033","3","5000",1992,0,0
"66033","3","10000",1992,695,0.6255
"66033","2","200",1993,2371.33333333333,2.1342
"66033","2","400",1993,3167.33333333333,2.8506
"66033","2","1000",1993,5928.44444444444,5.3356
"66033","2","2000",1993,11650,10.485
"66033","2","5000",1993,39564.6666666667,35.6082
"66033","2","10000",1993,131726.444444444,118.5538
"66033","4","200",1993,537.555555555556,0.4838
"66033","4","400",1993,1871.55555555556,1.6844
"66033","4","1000",1993,7066.22222222222,6.3596
"66033","4","2000",1993,13664.2222222222,12.2978
"66033","4","5000",1993,31097.3333333333,27.9876
"66033","4","10000",1993,70602,63.5418
"66033","5","200",1993,91.7777777777778,0.0826
"66033","5","400",1993,793.222222222222,0.7139
"66033","5","1000",1993,1570.77777777778,1.4137
"66033","5","2000",1993,2765.22222222222,2.4887
"66033","5","5000",1993,8987.77777777778,8.089
"66033","5","10000",1993,19224.1111111111,17.3017
"66033","6","200",1993,13672,12.3048
"66033","6","400",1993,28513.6666666667,25.6623
"66033","6","1000",1993,71854.3333333333,64.6689
"66033","6","2000",1993,147943.888888889,133.1495
"66033","6","5000",1993,405218.888888889,364.697
"66033","6","10000",1993,927966.888888889,835.1702
"66033","1","200",1993,1.33333333333333,0.0012
"66033","1","400",1993,1.33333333333333,0.0012
"66033","1","1000",1993,677.888888888889,0.6101
"66033","1","2000",1993,3234.77777777778,2.9113
"66033","1","5000",1993,4184.44444444444,3.766
"66033","1","10000",1993,5557,5.0013
"66033","7","200",1993,5.33333333333333,0.0048
"66033","7","400",1993,55.1111111111111,0.0496
"66033","7","1000",1993,163.111111111111,0.1468
"66033","7","2000",1993,328.444444444444,0.2956
"66033","7","5000",1993,1510.77777777778,1.3597
"66033","7","10000",1993,3378.88888888889,3.041
"66033","3","200",1993,0,0
"66033","3","400",1993,0,0
"66033","3","1000",1993,0,0
"66033","3","2000",1993,0,0
"66033","3","5000",1993,9,0.0081
"66033","3","10000",1993,718.777777777778,0.6469
"66033","2","200",1994,2372.66666666667,2.1354
"66033","2","400",1994,3168.66666666667,2.8518
"66033","2","1000",1994,5923.88888888889,5.3315
"66033","2","2000",1994,11646,10.4814
"66033","2","5000",1994,39650.3333333333,35.6853
"66033","2","10000",1994,132025.888888889,118.8233
"66033","4","200",1994,536.111111111111,0.4825
"66033","4","400",1994,1870.11111111111,1.6831
"66033","4","1000",1994,7062.44444444445,6.3562
"66033","4","2000",1994,13660.4444444444,12.2944
"66033","4","5000",1994,31138.6666666667,28.0248
"66033","4","10000",1994,70554,63.4986
"66033","5","200",1994,183.555555555556,0.1652
"66033","5","400",1994,843.444444444444,0.7591
"66033","5","1000",1994,1656.55555555556,1.4909
"66033","5","2000",1994,2904.44444444444,2.614
"66033","5","5000",1994,9020.55555555556,8.1185
"66033","5","10000",1994,19239.2222222222,17.3153
"66033","6","200",1994,13669,12.3021
"66033","6","400",1994,28509.3333333333,25.6584
"66033","6","1000",1994,71857.6666666667,64.6719
"66033","6","2000",1994,147945.777777778,133.1512
"66033","6","5000",1994,405964.777777778,365.3683
"66033","6","10000",1994,927636.777777778,834.8731
"66033","1","200",1994,2.66666666666667,0.0024
"66033","1","400",1994,2.66666666666667,0.0024
"66033","1","1000",1994,679.777777777778,0.6118
"66033","1","2000",1994,3237.55555555556,2.9138
"66033","1","5000",1994,4200.88888888889,3.7808
"66033","1","10000",1994,5604,5.0436
"66033","7","200",1994,12.6666666666667,0.0114
"66033","7","400",1994,81.2222222222222,0.0731
"66033","7","1000",1994,236.222222222222,0.2126
"66033","7","2000",1994,446.888888888889,0.4022
"66033","7","5000",1994,1514.55555555556,1.3631
"66033","7","10000",1994,3399.77777777778,3.0598
"66033","3","200",1994,0,0
"66033","3","400",1994,0,0
"66033","3","1000",1994,0,0
"66033","3","2000",1994,0,0
"66033","3","5000",1994,18,0.0162
"66033","3","10000",1994,742.555555555556,0.6683
"66033","2","200",1995,2374,2.1366
"66033","2","400",1995,3170,2.853
"66033","2","1000",1995,5919.33333333333,5.3274
"66033","2","2000",1995,11642,10.4778
"66033","2","5000",1995,39736,35.7624
"66033","2","10000",1995,132325.333333333,119.0928
"66033","4","200",1995,534.666666666667,0.4812
"66033","4","400",1995,1868.66666666667,1.6818
"66033","4","1000",1995,7058.66666666667,6.3528
"66033","4","2000",1995,13656.6666666667,12.291
"66033","4","5000",1995,31180,28.062
"66033","4","10000",1995,70506,63.4554
"66033","5","200",1995,275.333333333333,0.2478
"66033","5","400",1995,893.666666666667,0.8043
"66033","5","1000",1995,1742.33333333333,1.5681
"66033","5","2000",1995,3043.66666666667,2.7393
"66033","5","5000",1995,9053.33333333333,8.148
"66033","5","10000",1995,19254.3333333333,17.3289
"66033","6","200",1995,13666,12.2994
"66033","6","400",1995,28505,25.6545
"66033","6","1000",1995,71861,64.6749
"66033","6","2000",1995,147947.666666667,133.1529
"66033","6","5000",1995,406710.666666667,366.0396
"66033","6","10000",1995,927306.666666667,834.576
"66033","1","200",1995,4,0.0036
"66033","1","400",1995,4,0.0036
"66033","1","1000",1995,681.666666666667,0.6135
"66033","1","2000",1995,3240.33333333333,2.9163
"66033","1","5000",1995,4217.33333333333,3.7956
"66033","1","10000",1995,5651,5.0859
"66033","7","200",1995,20,0.018
"66033","7","400",1995,107.333333333333,0.0966
"66033","7","1000",1995,309.333333333333,0.2784
"66033","7","2000",1995,565.333333333333,0.5088
"66033","7","5000",1995,1518.33333333333,1.3665
"66033","7","10000",1995,3420.66666666667,3.0786
"66033","3","200",1995,0,0
"66033","3","400",1995,0,0
"66033","3","1000",1995,0,0
"66033","3","2000",1995,0,0
"66033","3","5000",1995,27,0.0243
"66033","3","10000",1995,766.333333333333,0.6897
"66033","2","200",1996,2375.33333333333,2.1378
"66033","2","400",1996,3171.33333333333,2.8542
"66033","2","1000",1996,5914.77777777778,5.3233
"66033","2","2000",1996,11638,10.4742
"66033","2","5000",1996,39821.6666666667,35.8395
"66033","2","10000",1996,132624.777777778,119.3623
"66033","4","200",1996,533.222222222222,0.4799
"66033","4","400",1996,1867.22222222222,1.6805
"66033","4","1000",1996,7054.88888888889,6.3494
"66033","4","2000",1996,13652.8888888889,12.2876
"66033","4","5000",1996,31221.3333333333,28.0992
"66033","4","10000",1996,70458,63.4122
"66033","5","200",1996,367.111111111111,0.3304
"66033","5","400",1996,943.888888888889,0.8495
"66033","5","1000",1996,1828.11111111111,1.6453
"66033","5","2000",1996,3182.88888888889,2.8646
"66033","5","5000",1996,9086.11111111111,8.1775
"66033","5","10000",1996,19269.4444444444,17.3425
"66033","6","200",1996,13663,12.2967
"66033","6","400",1996,28500.6666666667,25.6506
"66033","6","1000",1996,71864.3333333333,64.6779
"66033","6","2000",1996,147949.555555556,133.1546
"66033","6","5000",1996,407456.555555556,366.7109
"66033","6","10000",1996,926976.555555556,834.2789
"66033","1","200",1996,5.33333333333333,0.0048
"66033","1","400",1996,5.33333333333333,0.0048
"66033","1","1000",1996,683.555555555556,0.6152
"66033","1","2000",1996,3243.11111111111,2.9188
"66033","1","5000",1996,4233.77777777778,3.8104
"66033","1","10000",1996,5698,5.1282
"66033","7","200",1996,27.3333333333333,0.0246
"66033","7","400",1996,133.444444444444,0.1201
"66033","7","1000",1996,382.444444444444,0.3442
"66033","7","2000",1996,683.777777777778,0.6154
"66033","7","5000",1996,1522.11111111111,1.3699
"66033","7","10000",1996,3441.55555555556,3.0974
"66033","3","200",1996,0,0
"66033","3","400",1996,0,0
"66033","3","1000",1996,0,0
"66033","3","2000",1996,0,0
"66033","3","5000",1996,36,0.0324
"66033","3","10000",1996,790.111111111111,0.7111
"66033","2","200",1997,2376.66666666667,2.139
"66033","2","400",1997,3172.66666666667,2.8554
"66033","2","1000",1997,5910.22222222222,5.3192
"66033","2","2000",1997,11634,10.4706
"66033","2","5000",1997,39907.3333333333,35.9166
"66033","2","10000",1997,132924.222222222,119.6318
"66033","4","200",1997,531.777777777778,0.4786
"66033","4","400",1997,1865.77777777778,1.6792
"66033","4","1000",1997,7051.11111111111,6.346
"66033","4","2000",1997,13649.1111111111,12.2842
"66033","4","5000",1997,31262.6666666667,28.1364
"66033","4","10000",1997,70410,63.369
"66033","5","200",1997,458.888888888889,0.413
"66033","5","400",1997,994.111111111111,0.8947
"66033","5","1000",1997,1913.88888888889,1.7225
"66033","5","2000",1997,3322.11111111111,2.9899
"66033","5","5000",1997,9118.88888888889,8.207
"66033","5","10000",1997,19284.5555555556,17.3561
"66033","6","200",1997,13660,12.294
"66033","6","400",1997,28496.3333333333,25.6467
"66033","6","1000",1997,71867.6666666667,64.6809
"66033","6","2000",1997,147951.444444444,133.1563
"66033","6","5000",1997,408202.444444444,367.3822
"66033","6","10000",1997,926646.444444444,833.9818
"66033","1","200",1997,6.66666666666667,0.006
"66033","1","400",1997,6.66666666666667,0.006
"66033","1","1000",1997,685.444444444444,0.6169
"66033","1","2000",1997,3245.88888888889,2.9213
"66033","1","5000",1997,4250.22222222222,3.8252
"66033","1","10000",1997,5745,5.1705
"66033","7","200",1997,34.6666666666667,0.0312
"66033","7","400",1997,159.555555555556,0.1436
"66033","7","1000",1997,455.555555555556,0.41
"66033","7","2000",1997,802.222222222222,0.722
"66033","7","5000",1997,1525.88888888889,1.3733
"66033","7","10000",1997,3462.44444444444,3.1162
"66033","3","200",1997,0,0
"66033","3","400",1997,0,0
"66033","3","1000",1997,0,0
"66033","3","2000",1997,0,0
"66033","3","5000",1997,45,0.0405
"66033","3","10000",1997,813.888888888889,0.7325
"66033","2","200",1998,2378,2.1402
"66033","2","400",1998,3174,2.8566
"66033","2","1000",1998,5905.66666666667,5.3151
"66033","2","2000",1998,11630,10.467
"66033","2","5000",1998,39993,35.9937
"66033","2","10000",1998,133223.666666667,119.9013
"66033","4","200",1998,530.333333333333,0.4773
"66033","4","400",1998,1864.33333333333,1.6779
"66033","4","1000",1998,7047.33333333333,6.3426
"66033","4","2000",1998,13645.3333333333,12.2808
"66033","4","5000",1998,31304,28.1736
"66033","4","10000",1998,70362,63.3258
"66033","5","200",1998,550.666666666667,0.4956
"66033","5","400",1998,1044.33333333333,0.9399
"66033","5","1000",1998,1999.66666666667,1.7997
"66033","5","2000",1998,3461.33333333333,3.1152
"66033","5","5000",1998,9151.66666666667,8.2365
"66033","5","10000",1998,19299.6666666667,17.3697
"66033","6","200",1998,13657,12.2913
"66033","6","400",1998,28492,25.6428
"66033","6","1000",1998,71871,64.6839
"66033","6","2000",1998,147953.333333333,133.158
"66033","6","5000",1998,408948.333333333,368.0535
"66033","6","10000",1998,926316.333333333,833.6847
"66033","1","200",1998,8,0.0072
"66033","1","400",1998,8,0.0072
"66033","1","1000",1998,687.333333333333,0.6186
