"site","reclass","buffer","YEAR","total_pix","km2"
"97","3","5000",1994,0,0
"97","2","400",1994,548.111111111111,0.4933
"97","2","200",1994,0,0
"97","7","5000",1994,0,0
"97","2","1000",1995,2854,2.5686
"97","4","1000",1995,436.333333333333,0.3927
"97","1","10000",1995,16935.6666666667,15.2421
"97","2","10000",1995,213122,191.8098
"97","3","10000",1995,377.666666666667,0.3399
"97","4","10000",1995,59283.6666666667,53.3553
"97","5","10000",1995,3373.33333333333,3.036
"97","6","10000",1995,50282.3333333333,45.2541
"97","7","10000",1995,60.3333333333333,0.0543
"97","2","2000",1995,9369,8.4321
"97","4","2000",1995,2430.33333333333,2.1873
"97","5","2000",1995,30.3333333333333,0.0273
"97","6","2000",1995,1807.66666666667,1.6269
"97","1","5000",1995,597.666666666667,0.5379
"97","2","5000",1995,61096,54.9864
"97","4","5000",1995,10553.6666666667,9.4983
"97","5","5000",1995,1079.66666666667,0.9717
"97","6","5000",1995,12419.6666666667,11.1777
"97","5","1000",1995,0,0
"97","1","2000",1995,0,0
"97","3","2000",1995,0,0
"97","3","5000",1995,0,0
"97","2","400",1995,548.666666666667,0.4938
"97","2","200",1995,0,0
"97","7","5000",1995,0,0
"97","2","1000",1996,2872.66666666667,2.5854
"97","4","1000",1996,439.444444444444,0.3955
"97","1","10000",1996,16976.5555555556,15.2789
"97","2","10000",1996,214604,193.1436
"97","3","10000",1996,319.888888888889,0.2879
"97","4","10000",1996,59686.2222222222,53.7176
"97","5","10000",1996,3416.44444444444,3.0748
"97","6","10000",1996,48370.7777777778,43.5337
"97","7","10000",1996,61.1111111111111,0.055
"97","2","2000",1996,9508.66666666667,8.5578
"97","4","2000",1996,2448.11111111111,2.2033
"97","5","2000",1996,31.1111111111111,0.028
"97","6","2000",1996,1651.88888888889,1.4867
"97","1","5000",1996,604.888888888889,0.5444
"97","2","5000",1996,61745,55.5705
"97","4","5000",1996,10639.5555555556,9.5756
"97","5","5000",1996,1100.22222222222,0.9902
"97","6","5000",1996,11675.5555555556,10.508
"97","5","1000",1996,0,0
"97","1","2000",1996,0,0
"97","3","2000",1996,0,0
"97","3","5000",1996,0,0
"97","2","400",1996,549.222222222222,0.4943
"97","2","200",1996,0,0
"97","7","5000",1996,0,0
"97","2","1000",1997,2891.33333333333,2.6022
"97","4","1000",1997,442.555555555556,0.3983
"97","1","10000",1997,17017.4444444444,15.3157
"97","2","10000",1997,216086,194.4774
"97","3","10000",1997,262.111111111111,0.2359
"97","4","10000",1997,60088.7777777778,54.0799
"97","5","10000",1997,3459.55555555556,3.1136
"97","6","10000",1997,46459.2222222222,41.8133
"97","7","10000",1997,61.8888888888889,0.0557
"97","2","2000",1997,9648.33333333333,8.6835
"97","4","2000",1997,2465.88888888889,2.2193
"97","5","2000",1997,31.8888888888889,0.0287
"97","6","2000",1997,1496.11111111111,1.3465
"97","1","5000",1997,612.111111111111,0.5509
"97","2","5000",1997,62394,56.1546
"97","4","5000",1997,10725.4444444444,9.6529
"97","5","5000",1997,1120.77777777778,1.0087
"97","6","5000",1997,10931.4444444444,9.8383
"97","5","1000",1997,0,0
"97","1","2000",1997,0,0
"97","3","2000",1997,0,0
"97","3","5000",1997,0,0
"97","2","400",1997,549.777777777778,0.4948
"97","2","200",1997,0,0
"97","7","5000",1997,0,0
"97","2","1000",1998,2910,2.619
"97","4","1000",1998,445.666666666667,0.4011
"97","1","10000",1998,17058.3333333333,15.3525
"97","2","10000",1998,217568,195.8112
"97","3","10000",1998,204.333333333333,0.1839
"97","4","10000",1998,60491.3333333333,54.4422
"97","5","10000",1998,3502.66666666667,3.1524
"97","6","10000",1998,44547.6666666667,40.0929
"97","7","10000",1998,62.6666666666667,0.0564
"97","2","2000",1998,9788,8.8092
"97","4","2000",1998,2483.66666666667,2.2353
"97","5","2000",1998,32.6666666666667,0.0294
"97","6","2000",1998,1340.33333333333,1.2063
"97","1","5000",1998,619.333333333333,0.5574
"97","2","5000",1998,63043,56.7387
"97","4","5000",1998,10811.3333333333,9.7302
"97","5","5000",1998,1141.33333333333,1.0272
"97","6","5000",1998,10187.3333333333,9.1686
"97","5","1000",1998,0,0
"97","1","2000",1998,0,0
"97","3","2000",1998,0,0
"97","3","5000",1998,0,0
"97","2","400",1998,550.333333333333,0.4953
"97","2","200",1998,0,0
"97","7","5000",1998,0,0
"97","2","1000",1999,2928.66666666667,2.6358
"97","4","1000",1999,448.777777777778,0.4039
"97","1","10000",1999,17099.2222222222,15.3893
"97","2","10000",1999,219050,197.145
"97","3","10000",1999,146.555555555556,0.1319
"97","4","10000",1999,60893.8888888889,54.8045
"97","5","10000",1999,3545.77777777778,3.1912
"97","6","10000",1999,42636.1111111111,38.3725
"97","7","10000",1999,63.4444444444444,0.0571
"97","2","2000",1999,9927.66666666667,8.9349
"97","4","2000",1999,2501.44444444444,2.2513
"97","5","2000",1999,33.4444444444444,0.0301
"97","6","2000",1999,1184.55555555556,1.0661
"97","1","5000",1999,626.555555555556,0.5639
"97","2","5000",1999,63692,57.3228
"97","4","5000",1999,10897.2222222222,9.8075
"97","5","5000",1999,1161.88888888889,1.0457
"97","6","5000",1999,9443.22222222222,8.4989
"97","5","1000",1999,0,0
"97","1","2000",1999,0,0
"97","3","2000",1999,0,0
"97","3","5000",1999,0,0
"97","2","400",1999,550.888888888889,0.4958
"97","2","200",1999,0,0
"97","7","5000",1999,0,0
"97","2","1000",2000,2947.33333333333,2.6526
"97","4","1000",2000,451.888888888889,0.4067
"97","1","10000",2000,17140.1111111111,15.4261
"97","2","10000",2000,220532,198.4788
"97","3","10000",2000,88.7777777777778,0.0799
"97","4","10000",2000,61296.4444444444,55.1668
"97","5","10000",2000,3588.88888888889,3.23
"97","6","10000",2000,40724.5555555556,36.6521
"97","7","10000",2000,64.2222222222222,0.0578
"97","2","2000",2000,10067.3333333333,9.0606
"97","4","2000",2000,2519.22222222222,2.2673
"97","5","2000",2000,34.2222222222222,0.0308
"97","6","2000",2000,1028.77777777778,0.9259
"97","1","5000",2000,633.777777777778,0.5704
"97","2","5000",2000,64341,57.9069
"97","4","5000",2000,10983.1111111111,9.8848
"97","5","5000",2000,1182.44444444444,1.0642
"97","6","5000",2000,8699.11111111111,7.8292
"97","5","1000",2000,0,0
"97","1","2000",2000,0,0
"97","3","2000",2000,0,0
"97","3","5000",2000,0,0
"97","2","400",2000,551.444444444444,0.4963
"97","2","200",2000,0,0
"97","7","5000",2000,0,0
"97","2","1000",2001,2966,2.6694
"97","4","1000",2001,455,0.4095
"97","1","10000",2001,17181,15.4629
"97","2","10000",2001,222014,199.8126
"97","3","10000",2001,31,0.0279
"97","4","10000",2001,61699,55.5291
"97","5","10000",2001,3632,3.2688
"97","6","10000",2001,38813,34.9317
"97","7","10000",2001,97,0.0873
"97","2","2000",2001,10207,9.1863
"97","4","2000",2001,2537,2.2833
"97","5","2000",2001,89,0.0801
"97","6","2000",2001,873,0.7857
"97","1","5000",2001,641,0.5769
"97","2","5000",2001,64990,58.491
"97","4","5000",2001,11069,9.9621
"97","5","5000",2001,1203,1.0827
"97","6","5000",2001,7955,7.1595
"97","5","1000",2001,28,0.0252
"97","1","2000",2001,23,0.0207
"97","3","2000",2001,0,0
"97","3","5000",2001,0,0
"97","2","400",2001,552,0.4968
"97","2","200",2001,137,0.1233
"97","7","5000",2001,11,0.0099
"97","2","1000",2002,2980.2,2.68218
"97","4","1000",2002,443,0.3987
"97","1","10000",2002,17218.8,15.49692
"97","2","10000",2002,224179.8,201.76182
"97","3","10000",2002,31,0.0279
"97","4","10000",2002,60857.8,54.77202
"97","5","10000",2002,3518.6,3.16674
"97","6","10000",2002,37565.8,33.80922
"97","7","10000",2002,95.2,0.08568
"97","2","2000",2002,10280.8,9.25272
"97","4","2000",2002,2501.8,2.25162
"97","5","2000",2002,82.4,0.07416
"97","6","2000",2002,841.2,0.75708
"97","1","5000",2002,638.2,0.57438
"97","2","5000",2002,65720.6,59.14854
"97","4","5000",2002,10766.6,9.68994
"97","5","5000",2002,1142.2,1.02798
"97","6","5000",2002,7590.4,6.83136
"97","5","1000",2002,21.8,0.01962
"97","1","2000",2002,22.8,0.02052
"97","3","2000",2002,0,0
"97","3","5000",2002,0,0
"97","2","400",2002,552,0.4968
"97","2","200",2002,137,0.1233
"97","7","5000",2002,11,0.0099
"97","2","1000",2003,2994.4,2.69496
"97","4","1000",2003,431,0.3879
"97","1","10000",2003,17256.6,15.53094
"97","2","10000",2003,226345.6,203.71104
"97","3","10000",2003,31,0.0279
"97","4","10000",2003,60016.6,54.01494
"97","5","10000",2003,3405.2,3.06468
"97","6","10000",2003,36318.6,32.68674
"97","7","10000",2003,93.4,0.08406
"97","2","2000",2003,10354.6,9.31914
"97","4","2000",2003,2466.6,2.21994
"97","5","2000",2003,75.8,0.06822
"97","6","2000",2003,809.4,0.72846
"97","1","5000",2003,635.4,0.57186
"97","2","5000",2003,66451.2,59.80608
"97","4","5000",2003,10464.2,9.41778
"97","5","5000",2003,1081.4,0.97326
"97","6","5000",2003,7225.8,6.50322
"97","5","1000",2003,20.6,0.01854
"97","1","2000",2003,22.6,0.02034
"97","3","2000",2003,0,0
"97","3","5000",2003,0,0
"97","2","400",2003,552,0.4968
"97","2","200",2003,137,0.1233
"97","7","5000",2003,11,0.0099
"97","2","1000",2004,3008.6,2.70774
"97","4","1000",2004,419,0.3771
"97","1","10000",2004,17294.4,15.56496
"97","2","10000",2004,228511.4,205.66026
"97","3","10000",2004,31,0.0279
"97","4","10000",2004,59175.4,53.25786
"97","5","10000",2004,3291.8,2.96262
"97","6","10000",2004,35071.4,31.56426
"97","7","10000",2004,91.6,0.08244
"97","2","2000",2004,10428.4,9.38556
"97","4","2000",2004,2431.4,2.18826
"97","5","2000",2004,69.2,0.06228
"97","6","2000",2004,777.6,0.69984
"97","1","5000",2004,632.6,0.56934
"97","2","5000",2004,67181.8,60.46362
"97","4","5000",2004,10161.8,9.14562
"97","5","5000",2004,1020.6,0.91854
"97","6","5000",2004,6861.2,6.17508
"97","5","1000",2004,19.4,0.01746
"97","1","2000",2004,22.4,0.02016
"97","3","2000",2004,0,0
"97","3","5000",2004,0,0
"97","2","400",2004,552,0.4968
"97","2","200",2004,137,0.1233
"97","7","5000",2004,11,0.0099
"97","2","1000",2005,3022.8,2.72052
"97","4","1000",2005,407,0.3663
"97","1","10000",2005,17332.2,15.59898
"97","2","10000",2005,230677.2,207.60948
"97","3","10000",2005,31,0.0279
"97","4","10000",2005,58334.2,52.50078
"97","5","10000",2005,3178.4,2.86056
"97","6","10000",2005,33824.2,30.44178
"97","7","10000",2005,89.8,0.08082
"97","2","2000",2005,10502.2,9.45198
"97","4","2000",2005,2396.2,2.15658
"97","5","2000",2005,62.6,0.05634
"97","6","2000",2005,745.8,0.67122
"97","1","5000",2005,629.8,0.56682
"97","2","5000",2005,67912.4,61.12116
"97","4","5000",2005,9859.4,8.87346
"97","5","5000",2005,959.8,0.86382
"97","6","5000",2005,6496.6,5.84694
"97","5","1000",2005,18.2,0.01638
"97","1","2000",2005,22.2,0.01998
"97","3","2000",2005,0,0
"97","3","5000",2005,0,0
"97","2","400",2005,552,0.4968
"97","2","200",2005,137,0.1233
"97","7","5000",2005,11,0.0099
"97","2","1000",2006,3037,2.7333
"97","4","1000",2006,395,0.3555
"97","1","10000",2006,17370,15.633
"97","2","10000",2006,232843,209.5587
"97","3","10000",2006,31,0.0279
"97","4","10000",2006,57493,51.7437
"97","5","10000",2006,3065,2.7585
"97","6","10000",2006,32577,29.3193
"97","7","10000",2006,88,0.0792
"97","2","2000",2006,10576,9.5184
"97","4","2000",2006,2361,2.1249
"97","5","2000",2006,56,0.0504
"97","6","2000",2006,714,0.6426
"97","1","5000",2006,627,0.5643
"97","2","5000",2006,68643,61.7787
"97","4","5000",2006,9557,8.6013
"97","5","5000",2006,899,0.8091
"97","6","5000",2006,6132,5.5188
"97","5","1000",2006,17,0.0153
"97","1","2000",2006,22,0.0198
"97","3","2000",2006,0,0
"97","3","5000",2006,0,0
"97","2","400",2006,552,0.4968
"97","2","200",2006,137,0.1233
"97","7","5000",2006,11,0.0099
"97","2","1000",2007,3037.2,2.73348
"97","4","1000",2007,394.8,0.35532
"97","1","10000",2007,17357,15.6213
"97","2","10000",2007,234465.6,211.01904
"97","3","10000",2007,46.6,0.04194
"97","4","10000",2007,57077.4,51.36966
"97","5","10000",2007,3012.4,2.71116
"97","6","10000",2007,31421.2,28.27908
"97","7","10000",2007,86.8,0.07812
"97","2","2000",2007,10596.2,9.53658
"97","4","2000",2007,2358.2,2.12238
"97","5","2000",2007,53.8,0.04842
"97","6","2000",2007,696.2,0.62658
"97","1","5000",2007,624.8,0.56232
"97","2","5000",2007,69118,62.2062
"97","4","5000",2007,9440,8.496
"97","5","5000",2007,873,0.7857
"97","6","5000",2007,5799.2,5.21928
"97","5","1000",2007,17,0.0153
"97","1","2000",2007,21.6,0.01944
"97","3","2000",2007,0,0
"97","3","5000",2007,0,0
"97","2","400",2007,552,0.4968
"97","2","200",2007,137,0.1233
"97","7","5000",2007,11,0.0099
"97","2","1000",2008,3037.4,2.73366
"97","4","1000",2008,394.6,0.35514
"97","1","10000",2008,17344,15.6096
"97","2","10000",2008,236088.2,212.47938
"97","3","10000",2008,62.2,0.05598
"97","4","10000",2008,56661.8,50.99562
"97","5","10000",2008,2959.8,2.66382
"97","6","10000",2008,30265.4,27.23886
"97","7","10000",2008,85.6,0.07704
"97","2","2000",2008,10616.4,9.55476
"97","4","2000",2008,2355.4,2.11986
"97","5","2000",2008,51.6,0.04644
"97","6","2000",2008,678.4,0.61056
"97","1","5000",2008,622.6,0.56034
"97","2","5000",2008,69593,62.6337
"97","4","5000",2008,9323,8.3907
"97","5","5000",2008,847,0.7623
"97","6","5000",2008,5466.4,4.91976
"97","5","1000",2008,17,0.0153
"97","1","2000",2008,21.2,0.01908
"97","3","2000",2008,0,0
"97","3","5000",2008,0,0
"97","2","400",2008,552,0.4968
"97","2","200",2008,137,0.1233
"97","7","5000",2008,11,0.0099
"97","2","1000",2009,3037.6,2.73384
"97","4","1000",2009,394.4,0.35496
"97","1","10000",2009,17331,15.5979
"97","2","10000",2009,237710.8,213.93972
"97","3","10000",2009,77.8,0.07002
"97","4","10000",2009,56246.2,50.62158
"97","5","10000",2009,2907.2,2.61648
"97","6","10000",2009,29109.6,26.19864
"97","7","10000",2009,84.4,0.07596
"97","2","2000",2009,10636.6,9.57294
"97","4","2000",2009,2352.6,2.11734
"97","5","2000",2009,49.4,0.04446
"97","6","2000",2009,660.6,0.59454
"97","1","5000",2009,620.4,0.55836
"97","2","5000",2009,70068,63.0612
"97","4","5000",2009,9206,8.2854
"97","5","5000",2009,821,0.7389
"97","6","5000",2009,5133.6,4.62024
"97","5","1000",2009,17,0.0153
"97","1","2000",2009,20.8,0.01872
"97","3","2000",2009,0,0
"97","3","5000",2009,0,0
"97","2","400",2009,552,0.4968
"97","2","200",2009,137,0.1233
"97","7","5000",2009,11,0.0099
"97","2","1000",2010,3037.8,2.73402
"97","4","1000",2010,394.2,0.35478
"97","1","10000",2010,17318,15.5862
"97","2","10000",2010,239333.4,215.40006
"97","3","10000",2010,93.4,0.08406
"97","4","10000",2010,55830.6,50.24754
"97","5","10000",2010,2854.6,2.56914
"97","6","10000",2010,27953.8,25.15842
"97","7","10000",2010,83.2,0.07488
"97","2","2000",2010,10656.8,9.59112
"97","4","2000",2010,2349.8,2.11482
"97","5","2000",2010,47.2,0.04248
"97","6","2000",2010,642.8,0.57852
"97","1","5000",2010,618.2,0.55638
