"year","GEOID","RTENO","reclass","buffer","total"
2001,"39145","66901","3",2000,0
2001,"39145","66901","3",5000,0
2001,"39145","66901","3",10000,41
2001,"39145","66902","3",200,0
2001,"39145","66902","3",400,0
2001,"39145","66902","3",1000,0
2001,"39145","66902","3",2000,80
2001,"39145","66902","3",5000,207
2001,"39145","66902","3",10000,496
2001,"39147","66005","3",200,8
2001,"39147","66005","3",400,13
2001,"39147","66005","3",1000,13
2001,"39147","66005","3",2000,24
2001,"39147","66005","3",5000,780
2001,"39147","66005","3",10000,1016
2001,"39147","66033","3",200,0
2001,"39147","66033","3",400,0
2001,"39147","66033","3",1000,0
2001,"39147","66033","3",2000,0
2001,"39147","66033","3",5000,0
2001,"39147","66033","3",10000,0
2001,"39147","66113","3",200,131
2001,"39147","66113","3",400,408
2001,"39147","66113","3",1000,1102
2001,"39147","66113","3",2000,1277
2001,"39147","66113","3",5000,1313
2001,"39147","66113","3",10000,1318
2001,"39149","66024","3",200,0
2001,"39149","66024","3",400,0
2001,"39149","66024","3",1000,0
2001,"39149","66024","3",2000,0
2001,"39149","66024","3",5000,0
2001,"39149","66024","3",10000,6
2001,"39149","66026","3",200,0
2001,"39149","66026","3",400,0
2001,"39149","66026","3",1000,0
2001,"39149","66026","3",2000,9
2001,"39149","66026","3",5000,55
2001,"39149","66026","3",10000,174
2001,"39149","66027","3",200,5
2001,"39149","66027","3",400,5
2001,"39149","66027","3",1000,5
2001,"39149","66027","3",2000,5
2001,"39149","66027","3",5000,5
2001,"39149","66027","3",10000,76
2001,"39151","66015","3",200,0
2001,"39151","66015","3",400,0
2001,"39151","66015","3",1000,0
2001,"39151","66015","3",2000,0
2001,"39151","66015","3",5000,0
2001,"39151","66015","3",10000,16
2001,"39151","66046","3",200,0
2001,"39151","66046","3",400,0
2001,"39151","66046","3",1000,0
2001,"39151","66046","3",2000,0
2001,"39151","66046","3",5000,0
2001,"39151","66046","3",10000,0
2001,"39151","66047","3",200,0
2001,"39151","66047","3",400,0
2001,"39151","66047","3",1000,0
2001,"39151","66047","3",2000,0
2001,"39151","66047","3",5000,0
2001,"39151","66047","3",10000,172
2001,"39151","66148","3",200,0
2001,"39151","66148","3",400,0
2001,"39151","66148","3",1000,0
2001,"39151","66148","3",2000,0
2001,"39151","66148","3",5000,0
2001,"39151","66148","3",10000,0
2001,"39153","66015","3",200,0
2001,"39153","66015","3",400,0
2001,"39153","66015","3",1000,0
2001,"39153","66015","3",2000,0
2001,"39153","66015","3",5000,0
2001,"39153","66015","3",10000,27
2001,"39153","66018","3",200,21
2001,"39153","66018","3",400,54
2001,"39153","66018","3",1000,73
2001,"39153","66018","3",2000,78
2001,"39153","66018","3",5000,119
2001,"39153","66018","3",10000,119
2001,"39153","66047","3",200,0
2001,"39153","66047","3",400,0
2001,"39153","66047","3",1000,0
2001,"39153","66047","3",2000,0
2001,"39153","66047","3",5000,0
2001,"39153","66047","3",10000,344
2001,"39153","66116","3",200,0
2001,"39153","66116","3",400,0
2001,"39153","66116","3",1000,0
2001,"39153","66116","3",2000,0
2001,"39153","66116","3",5000,0
2001,"39153","66116","3",10000,0
2001,"39153","66118","3",200,0
2001,"39153","66118","3",400,0
2001,"39153","66118","3",1000,0
2001,"39153","66118","3",2000,0
2001,"39153","66118","3",5000,0
2001,"39153","66118","3",10000,0
2001,"39155","66015","3",200,0
2001,"39155","66015","3",400,0
2001,"39155","66015","3",1000,0
2001,"39155","66015","3",2000,0
2001,"39155","66015","3",5000,0
2001,"39155","66015","3",10000,412
2001,"39155","66017","3",200,0
2001,"39155","66017","3",400,0
2001,"39155","66017","3",1000,0
2001,"39155","66017","3",2000,0
2001,"39155","66017","3",5000,0
2001,"39155","66017","3",10000,0
2001,"39155","66022","3",200,0
2001,"39155","66022","3",400,0
2001,"39155","66022","3",1000,0
2001,"39155","66022","3",2000,5
2001,"39155","66022","3",5000,118
2001,"39155","66022","3",10000,509
2001,"39155","66116","3",200,0
2001,"39155","66116","3",400,0
2001,"39155","66116","3",1000,0
2001,"39155","66116","3",2000,0
2001,"39155","66116","3",5000,0
2001,"39155","66116","3",10000,5
2001,"39157","66046","3",200,0
2001,"39157","66046","3",400,0
2001,"39157","66046","3",1000,0
2001,"39157","66046","3",2000,0
2001,"39157","66046","3",5000,0
2001,"39157","66046","3",10000,27
2001,"39157","66047","3",200,0
2001,"39157","66047","3",400,0
2001,"39157","66047","3",1000,0
2001,"39157","66047","3",2000,0
2001,"39157","66047","3",5000,0
2001,"39157","66047","3",10000,0
2001,"39157","66049","3",200,0
2001,"39157","66049","3",400,0
2001,"39157","66049","3",1000,0
2001,"39157","66049","3",2000,0
2001,"39157","66049","3",5000,0
2001,"39157","66049","3",10000,0
2001,"39157","66148","3",200,26
2001,"39157","66148","3",400,83
2001,"39157","66148","3",1000,121
2001,"39157","66148","3",2000,487
2001,"39157","66148","3",5000,955
2001,"39157","66148","3",10000,2005
2001,"39157","66150","3",200,6
2001,"39157","66150","3",400,6
2001,"39157","66150","3",1000,122
2001,"39157","66150","3",2000,122
2001,"39157","66150","3",5000,310
2001,"39157","66150","3",10000,393
2001,"39159","66035","3",200,0
2001,"39159","66035","3",400,0
2001,"39159","66035","3",1000,6
2001,"39159","66035","3",2000,48
2001,"39159","66035","3",5000,59
2001,"39159","66035","3",10000,604
2001,"39163","66072","3",200,0
2001,"39163","66072","3",400,0
2001,"39163","66072","3",1000,0
2001,"39163","66072","3",2000,0
2001,"39163","66072","3",5000,0
2001,"39163","66072","3",10000,725
2001,"39163","66073","3",200,0
2001,"39163","66073","3",400,0
2001,"39163","66073","3",1000,0
2001,"39163","66073","3",2000,0
2001,"39163","66073","3",5000,0
2001,"39163","66073","3",10000,9
2001,"39163","66074","3",200,0
2001,"39163","66074","3",400,0
2001,"39163","66074","3",1000,0
2001,"39163","66074","3",2000,0
2001,"39163","66074","3",5000,0
2001,"39163","66074","3",10000,0
2001,"39163","66076","3",200,6
2001,"39163","66076","3",400,6
2001,"39163","66076","3",1000,6
2001,"39163","66076","3",2000,6
2001,"39163","66076","3",5000,15
2001,"39163","66076","3",10000,421
2001,"39163","66903","3",200,0
2001,"39163","66903","3",400,8
2001,"39163","66903","3",1000,11
2001,"39163","66903","3",2000,73
2001,"39163","66903","3",5000,2221
2001,"39163","66903","3",10000,3056
2001,"39163","66904","3",200,0
2001,"39163","66904","3",400,6
2001,"39163","66904","3",1000,6
2001,"39163","66904","3",2000,6
2001,"39163","66904","3",5000,45
2001,"39163","66904","3",10000,45
2001,"39165","66058","3",200,0
2001,"39165","66058","3",400,0
2001,"39165","66058","3",1000,0
2001,"39165","66058","3",2000,0
2001,"39165","66058","3",5000,0
2001,"39165","66058","3",10000,0
2001,"39165","66061","3",200,0
2001,"39165","66061","3",400,0
2001,"39165","66061","3",1000,5
2001,"39165","66061","3",2000,20
2001,"39165","66061","3",5000,228
2001,"39165","66061","3",10000,340
2001,"39165","66159","3",200,0
2001,"39165","66159","3",400,0
2001,"39165","66159","3",1000,0
2001,"39165","66159","3",2000,0
2001,"39165","66159","3",5000,0
2001,"39165","66159","3",10000,0
2001,"39165","66168","3",200,0
2001,"39165","66168","3",400,0
2001,"39165","66168","3",1000,0
2001,"39165","66168","3",2000,0
2001,"39165","66168","3",5000,0
2001,"39165","66168","3",10000,153
2001,"39167","66080","3",200,0
2001,"39167","66080","3",400,3
2001,"39167","66080","3",1000,15
2001,"39167","66080","3",2000,22
2001,"39167","66080","3",5000,86
2001,"39167","66080","3",10000,96
2001,"39167","66081","3",200,0
2001,"39167","66081","3",400,0
2001,"39167","66081","3",1000,0
2001,"39167","66081","3",2000,5
2001,"39167","66081","3",5000,110
2001,"39167","66081","3",10000,493
2001,"39167","66082","3",200,0
2001,"39167","66082","3",400,0
2001,"39167","66082","3",1000,0
2001,"39167","66082","3",2000,0
2001,"39167","66082","3",5000,169
2001,"39167","66082","3",10000,219
2001,"39167","66181","3",200,0
2001,"39167","66181","3",400,0
2001,"39167","66181","3",1000,0
2001,"39167","66181","3",2000,5
2001,"39167","66181","3",5000,49
2001,"39167","66181","3",10000,493
2001,"39167","66906","3",200,0
2001,"39167","66906","3",400,0
2001,"39167","66906","3",1000,28
2001,"39167","66906","3",2000,174
2001,"39167","66906","3",5000,190
2001,"39167","66906","3",10000,238
2001,"39169","66040","3",200,0
2001,"39169","66040","3",400,0
2001,"39169","66040","3",1000,0
2001,"39169","66040","3",2000,0
2001,"39169","66040","3",5000,20
2001,"39169","66040","3",10000,20
2001,"39169","66047","3",200,11
2001,"39169","66047","3",400,37
2001,"39169","66047","3",1000,37
2001,"39169","66047","3",2000,37
2001,"39169","66047","3",5000,37
2001,"39169","66047","3",10000,190
2001,"39169","66118","3",200,0
2001,"39169","66118","3",400,0
2001,"39169","66118","3",1000,0
2001,"39169","66118","3",2000,0
2001,"39169","66118","3",5000,0
2001,"39169","66118","3",10000,10
2001,"39171","66001","3",200,0
2001,"39171","66001","3",400,0
2001,"39171","66001","3",1000,0
2001,"39171","66001","3",2000,0
2001,"39171","66001","3",5000,112
2001,"39171","66001","3",10000,383
2001,"39171","66003","3",200,16
2001,"39171","66003","3",400,16
2001,"39171","66003","3",1000,22
2001,"39171","66003","3",2000,194
2001,"39171","66003","3",5000,229
2001,"39171","66003","3",10000,762
2001,"39173","66006","3",200,0
2001,"39173","66006","3",400,3
2001,"39173","66006","3",1000,31
2001,"39173","66006","3",2000,38
2001,"39173","66006","3",5000,74
2001,"39173","66006","3",10000,121
2001,"39173","66008","3",200,0
2001,"39173","66008","3",400,0
2001,"39173","66008","3",1000,11
2001,"39173","66008","3",2000,210
2001,"39173","66008","3",5000,1585
2001,"39173","66008","3",10000,2703
2001,"39173","66107","3",200,0
2001,"39173","66107","3",400,0
2001,"39173","66107","3",1000,5
2001,"39173","66107","3",2000,5
2001,"39173","66107","3",5000,47
2001,"39173","66107","3",10000,1657
2001,"39175","66005","3",200,0
2001,"39175","66005","3",400,0
2001,"39175","66005","3",1000,0
2001,"39175","66005","3",2000,0
2001,"39175","66005","3",5000,0
2001,"39175","66005","3",10000,4054
2001,"39175","66032","3",200,0
2001,"39175","66032","3",400,0
2001,"39175","66032","3",1000,0
2001,"39175","66032","3",2000,0
2001,"39175","66032","3",5000,0
2001,"39175","66032","3",10000,5
2001,"39175","66033","3",200,0
2001,"39175","66033","3",400,0
2001,"39175","66033","3",1000,0
2001,"39175","66033","3",2000,0
2001,"39175","66033","3",5000,0
2001,"39175","66033","3",10000,0
2001,"42007","66157","3",200,0
2001,"42007","66157","3",400,0
2001,"42007","66157","3",1000,0
2001,"42007","66157","3",2000,0
2001,"42007","66157","3",5000,0
2001,"42007","66157","3",10000,30
2001,"42073","66157","3",200,0
2001,"42073","66157","3",400,0
2001,"42073","66157","3",1000,0
2001,"42073","66157","3",2000,0
2001,"42073","66157","3",5000,0
2001,"42073","66157","3",10000,16
2001,"54009","66056","3",200,0
2001,"54009","66056","3",400,0
2001,"54009","66056","3",1000,0
2001,"54009","66056","3",2000,0
2001,"54009","66056","3",5000,0
2001,"54009","66056","3",10000,8
2001,"54029","66056","3",200,0
2001,"54029","66056","3",400,0
2001,"54029","66056","3",1000,0
2001,"54029","66056","3",2000,0
2001,"54029","66056","3",5000,0
2001,"54029","66056","3",10000,26
2001,"54073","66080","3",200,0
2001,"54073","66080","3",400,0
2001,"54073","66080","3",1000,0
2001,"54073","66080","3",2000,0
2001,"54073","66080","3",5000,18
2001,"54073","66080","3",10000,231
2001,"54095","66080","3",200,0
2001,"54095","66080","3",400,0
2001,"54095","66080","3",1000,0
2001,"54095","66080","3",2000,0
2001,"54095","66080","3",5000,6
2001,"54095","66080","3",10000,16
2001,"54107","66080","3",200,0
2001,"54107","66080","3",400,0
2001,"54107","66080","3",1000,0
2001,"54107","66080","3",2000,0
2001,"54107","66080","3",5000,0
2001,"54107","66080","3",10000,33
2006,"18003","66003","3",200,0
2006,"18003","66003","3",400,0
2006,"18003","66003","3",1000,0
2006,"18003","66003","3",2000,0
2006,"18003","66003","3",5000,0
2006,"18003","66003","3",10000,0
2006,"18033","66003","3",200,0
2006,"18033","66003","3",400,0
2006,"18033","66003","3",1000,0
2006,"18033","66003","3",2000,0
2006,"18033","66003","3",5000,0
2006,"18033","66003","3",10000,78
2006,"18047","66060","3",200,0
2006,"18047","66060","3",400,0
2006,"18047","66060","3",1000,0
2006,"18047","66060","3",2000,0
2006,"18047","66060","3",5000,0
2006,"18047","66060","3",10000,0
2006,"18075","66024","3",200,0
2006,"18075","66024","3",400,0
2006,"18075","66024","3",1000,0
2006,"18075","66024","3",2000,0
2006,"18075","66024","3",5000,0
2006,"18075","66024","3",10000,0
2006,"18075","66027","3",200,0
2006,"18075","66027","3",400,0
2006,"18075","66027","3",1000,0
2006,"18075","66027","3",2000,0
2006,"18075","66027","3",5000,0
2006,"18075","66027","3",10000,0
2006,"18135","66027","3",200,0
2006,"18135","66027","3",400,0
2006,"18135","66027","3",1000,0
2006,"18135","66027","3",2000,0
2006,"18135","66027","3",5000,0
2006,"18135","66027","3",10000,5
2006,"18151","66003","3",200,0
2006,"18151","66003","3",400,0
2006,"18151","66003","3",1000,0
2006,"18151","66003","3",2000,0
2006,"18151","66003","3",5000,0
2006,"18151","66003","3",10000,0
2006,"18161","66058","3",200,0
2006,"18161","66058","3",400,0
2006,"18161","66058","3",1000,0
2006,"18161","66058","3",2000,0
2006,"18161","66058","3",5000,0
2006,"18161","66058","3",10000,0
2006,"18161","66060","3",200,0
2006,"18161","66060","3",400,0
2006,"18161","66060","3",1000,0
2006,"18161","66060","3",2000,0
2006,"18161","66060","3",5000,0
2006,"18161","66060","3",10000,0
2006,"18177","66060","3",200,0
2006,"18177","66060","3",400,0
2006,"18177","66060","3",1000,0
2006,"18177","66060","3",2000,0
2006,"18177","66060","3",5000,0
2006,"18177","66060","3",10000,0
2006,"21089","66087","3",200,0
2006,"21089","66087","3",400,0
2006,"21089","66087","3",1000,0
2006,"21089","66087","3",2000,0
2006,"21089","66087","3",5000,6
2006,"21089","66087","3",10000,109
2006,"21089","66902","3",200,0
2006,"21089","66902","3",400,0
2006,"21089","66902","3",1000,0
2006,"21089","66902","3",2000,0
2006,"21089","66902","3",5000,0
2006,"21089","66902","3",10000,0
2006,"21135","66086","3",200,0
2006,"21135","66086","3",400,0
2006,"21135","66086","3",1000,0
2006,"21135","66086","3",2000,0
2006,"21135","66086","3",5000,0
2006,"21135","66086","3",10000,6
2006,"21135","66902","3",200,0
2006,"21135","66902","3",400,0
2006,"21135","66902","3",1000,0
2006,"21135","66902","3",2000,0
2006,"21135","66902","3",5000,5
2006,"21135","66902","3",10000,144
2006,"26059","66003","3",200,0
2006,"26059","66003","3",400,0
2006,"26059","66003","3",1000,0
2006,"26059","66003","3",2000,0
2006,"26059","66003","3",5000,0
2006,"26059","66003","3",10000,9
2006,"39001","66085","3",200,11
2006,"39001","66085","3",400,19
2006,"39001","66085","3",1000,32
2006,"39001","66085","3",2000,32
2006,"39001","66085","3",5000,87
2006,"39001","66085","3",10000,152
2006,"39001","66086","3",200,0
2006,"39001","66086","3",400,0
2006,"39001","66086","3",1000,25
2006,"39001","66086","3",2000,52
2006,"39001","66086","3",5000,81
2006,"39001","66086","3",10000,139
2006,"39001","66902","3",200,0
2006,"39001","66902","3",400,0
2006,"39001","66902","3",1000,0
2006,"39001","66902","3",2000,0
2006,"39001","66902","3",5000,0
2006,"39001","66902","3",10000,40
2006,"39001","66907","3",200,0
2006,"39001","66907","3",400,0
2006,"39001","66907","3",1000,0
2006,"39001","66907","3",2000,0
2006,"39001","66907","3",5000,0
2006,"39001","66907","3",10000,68
2006,"39003","66025","3",200,0
2006,"39003","66025","3",400,0
2006,"39003","66025","3",1000,0
2006,"39003","66025","3",2000,0
2006,"39003","66025","3",5000,15
2006,"39003","66025","3",10000,33
2006,"39005","66011","3",200,0
2006,"39005","66011","3",400,0
2006,"39005","66011","3",1000,0
2006,"39005","66011","3",2000,0
2006,"39005","66011","3",5000,5
2006,"39005","66011","3",10000,5
2006,"39005","66039","3",200,0
2006,"39005","66039","3",400,0
2006,"39005","66039","3",1000,0
2006,"39005","66039","3",2000,0
2006,"39005","66039","3",5000,0
2006,"39005","66039","3",10000,0
2006,"39005","66040","3",200,0
2006,"39005","66040","3",400,0
2006,"39005","66040","3",1000,0
2006,"39005","66040","3",2000,0
2006,"39005","66040","3",5000,0
2006,"39005","66040","3",10000,11
2006,"39005","66908","3",200,0
2006,"39005","66908","3",400,0
2006,"39005","66908","3",1000,0
2006,"39005","66908","3",2000,0
2006,"39005","66908","3",5000,13
2006,"39005","66908","3",10000,13
2006,"39007","66017","3",200,0
2006,"39007","66017","3",400,0
2006,"39007","66017","3",1000,0
2006,"39007","66017","3",2000,0
2006,"39007","66017","3",5000,0
2006,"39007","66017","3",10000,0
2006,"39007","66021","3",200,24
2006,"39007","66021","3",400,58
2006,"39007","66021","3",1000,222
2006,"39007","66021","3",2000,531
2006,"39007","66021","3",5000,969
2006,"39007","66021","3",10000,2245
2006,"39009","66073","3",200,7
2006,"39009","66073","3",400,7
2006,"39009","66073","3",1000,7
2006,"39009","66073","3",2000,59
2006,"39009","66073","3",5000,147
2006,"39009","66073","3",10000,320
2006,"39009","66076","3",200,2
2006,"39009","66076","3",400,14
2006,"39009","66076","3",1000,33
2006,"39009","66076","3",2000,56
2006,"39009","66076","3",5000,519
2006,"39009","66076","3",10000,698
2006,"39009","66082","3",200,0
2006,"39009","66082","3",400,0
2006,"39009","66082","3",1000,8
2006,"39009","66082","3",2000,8
2006,"39009","66082","3",5000,65
2006,"39009","66082","3",10000,113
2006,"39009","66903","3",200,0
2006,"39009","66903","3",400,0
2006,"39009","66903","3",1000,0
2006,"39009","66903","3",2000,0
2006,"39009","66903","3",5000,8
2006,"39009","66903","3",10000,59
2006,"39009","66906","3",200,3
2006,"39009","66906","3",400,6
2006,"39009","66906","3",1000,10
2006,"39009","66906","3",2000,16
2006,"39009","66906","3",5000,82
2006,"39009","66906","3",10000,116
2006,"39011","66024","3",200,0
2006,"39011","66024","3",400,0
2006,"39011","66024","3",1000,0
2006,"39011","66024","3",2000,0
2006,"39011","66024","3",5000,0
2006,"39011","66024","3",10000,5
2006,"39011","66025","3",200,0
2006,"39011","66025","3",400,0
2006,"39011","66025","3",1000,0
2006,"39011","66025","3",2000,0
2006,"39011","66025","3",5000,0
2006,"39011","66025","3",10000,0
2006,"39011","66027","3",200,0
2006,"39011","66027","3",400,0
2006,"39011","66027","3",1000,0
2006,"39011","66027","3",2000,0
