"year","GEOID","site","reclass","buffer","total"
2006,"39015","77","2",1000,0
2006,"39015","77","2",2000,0
2006,"39015","77","2",5000,0
2006,"39015","77","2",10000,2523
2006,"39015","85","2",200,0
2006,"39015","85","2",400,0
2006,"39015","85","2",1000,0
2006,"39015","85","2",2000,0
2006,"39015","85","2",5000,0
2006,"39015","85","2",10000,551
2006,"39017","19","2",200,0
2006,"39017","19","2",400,0
2006,"39017","19","2",1000,0
2006,"39017","19","2",2000,0
2006,"39017","19","2",5000,0
2006,"39017","19","2",10000,3474
2006,"39017","40","2",200,0
2006,"39017","40","2",400,0
2006,"39017","40","2",1000,0
2006,"39017","40","2",2000,0
2006,"39017","40","2",5000,0
2006,"39017","40","2",10000,3538
2006,"39017","47","2",200,0
2006,"39017","47","2",400,0
2006,"39017","47","2",1000,0
2006,"39017","47","2",2000,0
2006,"39017","47","2",5000,306
2006,"39017","47","2",10000,7541
2006,"39017","74","2",200,68
2006,"39017","74","2",400,325
2006,"39017","74","2",1000,2587
2006,"39017","74","2",2000,10723
2006,"39017","74","2",5000,60306
2006,"39017","74","2",10000,208319
2006,"39017","83","2",200,0
2006,"39017","83","2",400,0
2006,"39017","83","2",1000,0
2006,"39017","83","2",2000,0
2006,"39017","83","2",5000,17
2006,"39017","83","2",10000,7060
2006,"39017","88","2",200,0
2006,"39017","88","2",400,0
2006,"39017","88","2",1000,0
2006,"39017","88","2",2000,0
2006,"39017","88","2",5000,0
2006,"39017","88","2",10000,2837
2006,"39021","112","2",200,0
2006,"39021","112","2",400,23
2006,"39021","112","2",1000,74
2006,"39021","112","2",2000,828
2006,"39021","112","2",5000,5622
2006,"39021","112","2",10000,27745
2006,"39021","91","2",200,14
2006,"39021","91","2",400,38
2006,"39021","91","2",1000,206
2006,"39021","91","2",2000,983
2006,"39021","91","2",5000,5013
2006,"39021","91","2",10000,17269
2006,"39021","96","2",200,52
2006,"39021","96","2",400,102
2006,"39021","96","2",1000,283
2006,"39021","96","2",2000,917
2006,"39021","96","2",5000,5246
2006,"39021","96","2",10000,18267
2006,"39023","112","2",200,0
2006,"39023","112","2",400,0
2006,"39023","112","2",1000,0
2006,"39023","112","2",2000,0
2006,"39023","112","2",5000,1772
2006,"39023","112","2",10000,16939
2006,"39023","149","2",200,0
2006,"39023","149","2",400,0
2006,"39023","149","2",1000,0
2006,"39023","149","2",2000,0
2006,"39023","149","2",5000,0
2006,"39023","149","2",10000,5278
2006,"39023","34","2",200,0
2006,"39023","34","2",400,0
2006,"39023","34","2",1000,0
2006,"39023","34","2",2000,0
2006,"39023","34","2",5000,0
2006,"39023","34","2",10000,797
2006,"39025","123","2",200,0
2006,"39025","123","2",400,18
2006,"39025","123","2",1000,108
2006,"39025","123","2",2000,324
2006,"39025","123","2",5000,1568
2006,"39025","123","2",10000,6286
2006,"39025","28","2",200,6
2006,"39025","28","2",400,18
2006,"39025","28","2",1000,241
2006,"39025","28","2",2000,2542
2006,"39025","28","2",5000,26965
2006,"39025","28","2",10000,95936
2006,"39025","40","2",200,0
2006,"39025","40","2",400,0
2006,"39025","40","2",1000,0
2006,"39025","40","2",2000,0
2006,"39025","40","2",5000,2516
2006,"39025","40","2",10000,32225
2006,"39025","77","2",200,4
2006,"39025","77","2",400,6
2006,"39025","77","2",1000,116
2006,"39025","77","2",2000,1119
2006,"39025","77","2",5000,6545
2006,"39025","77","2",10000,25384
2006,"39025","78","2",200,0
2006,"39025","78","2",400,22
2006,"39025","78","2",1000,61
2006,"39025","78","2",2000,606
2006,"39025","78","2",5000,7904
2006,"39025","78","2",10000,52097
2006,"39025","85","2",200,0
2006,"39025","85","2",400,0
2006,"39025","85","2",1000,18
2006,"39025","85","2",2000,333
2006,"39025","85","2",5000,9760
2006,"39025","85","2",10000,46597
2006,"39035","101","2",200,66
2006,"39035","101","2",400,285
2006,"39035","101","2",1000,1842
2006,"39035","101","2",2000,7101
2006,"39035","101","2",5000,44914
2006,"39035","101","2",10000,175161
2006,"39035","120","2",200,0
2006,"39035","120","2",400,0
2006,"39035","120","2",1000,0
2006,"39035","120","2",2000,341
2006,"39035","120","2",5000,9707
2006,"39035","120","2",10000,69647
2006,"39035","125","2",200,0
2006,"39035","125","2",400,0
2006,"39035","125","2",1000,0
2006,"39035","125","2",2000,0
2006,"39035","125","2",5000,0
2006,"39035","125","2",10000,118
2006,"39035","126","2",200,0
2006,"39035","126","2",400,0
2006,"39035","126","2",1000,0
2006,"39035","126","2",2000,0
2006,"39035","126","2",5000,0
2006,"39035","126","2",10000,45
2006,"39035","14","2",200,33
2006,"39035","14","2",400,127
2006,"39035","14","2",1000,716
2006,"39035","14","2",2000,5312
2006,"39035","14","2",5000,42801
2006,"39035","14","2",10000,143733
2006,"39035","2","2",200,5
2006,"39035","2","2",400,138
2006,"39035","2","2",1000,838
2006,"39035","2","2",2000,5569
2006,"39035","2","2",5000,43162
2006,"39035","2","2",10000,205809
2006,"39035","29","2",200,3
2006,"39035","29","2",400,40
2006,"39035","29","2",1000,573
2006,"39035","29","2",2000,4573
2006,"39035","29","2",5000,30234
2006,"39035","29","2",10000,120306
2006,"39035","3","2",200,0
2006,"39035","3","2",400,0
2006,"39035","3","2",1000,0
2006,"39035","3","2",2000,0
2006,"39035","3","2",5000,0
2006,"39035","3","2",10000,904
2006,"39035","30","2",200,3
2006,"39035","30","2",400,40
2006,"39035","30","2",1000,573
2006,"39035","30","2",2000,4573
2006,"39035","30","2",5000,30234
2006,"39035","30","2",10000,120306
2006,"39035","31","2",200,3
2006,"39035","31","2",400,40
2006,"39035","31","2",1000,573
2006,"39035","31","2",2000,4573
2006,"39035","31","2",5000,30234
2006,"39035","31","2",10000,120306
2006,"39035","32","2",200,3
2006,"39035","32","2",400,40
2006,"39035","32","2",1000,573
2006,"39035","32","2",2000,4573
2006,"39035","32","2",5000,30234
2006,"39035","32","2",10000,120306
2006,"39035","4","2",200,0
2006,"39035","4","2",400,0
2006,"39035","4","2",1000,0
2006,"39035","4","2",2000,231
2006,"39035","4","2",5000,14486
2006,"39035","4","2",10000,96103
2006,"39035","50","2",200,140
2006,"39035","50","2",400,520
2006,"39035","50","2",1000,3014
2006,"39035","50","2",2000,9468
2006,"39035","50","2",5000,72618
2006,"39035","50","2",10000,292106
2006,"39035","59","2",200,93
2006,"39035","59","2",400,476
2006,"39035","59","2",1000,3214
2006,"39035","59","2",2000,13492
2006,"39035","59","2",5000,76935
2006,"39035","59","2",10000,287629
2006,"39035","6","2",200,16
2006,"39035","6","2",400,105
2006,"39035","6","2",1000,690
2006,"39035","6","2",2000,3708
2006,"39035","6","2",5000,36172
2006,"39035","6","2",10000,160022
2006,"39035","7","2",200,0
2006,"39035","7","2",400,0
2006,"39035","7","2",1000,0
2006,"39035","7","2",2000,0
2006,"39035","7","2",5000,0
2006,"39035","7","2",10000,2654
2006,"39035","76","2",200,136
2006,"39035","76","2",400,550
2006,"39035","76","2",1000,3429
2006,"39035","76","2",2000,13623
2006,"39035","76","2",5000,50833
2006,"39035","76","2",10000,139011
2006,"39035","87","2",200,79
2006,"39035","87","2",400,403
2006,"39035","87","2",1000,3063
2006,"39035","87","2",2000,12709
2006,"39035","87","2",5000,80414
2006,"39035","87","2",10000,265094
2006,"39035","93","2",200,136
2006,"39035","93","2",400,493
2006,"39035","93","2",1000,2324
2006,"39035","93","2",2000,8349
2006,"39035","93","2",5000,50538
2006,"39035","93","2",10000,192940
2006,"39035","99","2",200,0
2006,"39035","99","2",400,0
2006,"39035","99","2",1000,0
2006,"39035","99","2",2000,0
2006,"39035","99","2",5000,0
2006,"39035","99","2",10000,11345
2006,"39039","45","2",200,137
2006,"39039","45","2",400,550
2006,"39039","45","2",1000,2710
2006,"39039","45","2",2000,8479
2006,"39039","45","2",5000,28146
2006,"39039","45","2",10000,48955
2006,"39041","106","2",200,0
2006,"39041","106","2",400,0
2006,"39041","106","2",1000,0
2006,"39041","106","2",2000,0
2006,"39041","106","2",5000,15655
2006,"39041","106","2",10000,69363
2006,"39041","148","2",200,0
2006,"39041","148","2",400,0
2006,"39041","148","2",1000,0
2006,"39041","148","2",2000,0
2006,"39041","148","2",5000,6551
2006,"39041","148","2",10000,46115
2006,"39041","52","2",200,97
2006,"39041","52","2",400,223
2006,"39041","52","2",1000,1473
2006,"39041","52","2",2000,7431
2006,"39041","52","2",5000,36254
2006,"39041","52","2",10000,97047
2006,"39041","53","2",200,0
2006,"39041","53","2",400,0
2006,"39041","53","2",1000,0
2006,"39041","53","2",2000,0
2006,"39041","53","2",5000,0
2006,"39041","53","2",10000,14101
2006,"39041","97","2",200,0
2006,"39041","97","2",400,0
2006,"39041","97","2",1000,522
2006,"39041","97","2",2000,3679
2006,"39041","97","2",5000,26025
2006,"39041","97","2",10000,81123
2006,"39043","10","2",200,39
2006,"39043","10","2",400,160
2006,"39043","10","2",1000,943
2006,"39043","10","2",2000,2970
2006,"39043","10","2",5000,4331
2006,"39043","10","2",10000,4331
2006,"39043","103","2",200,0
2006,"39043","103","2",400,0
2006,"39043","103","2",1000,0
2006,"39043","103","2",2000,0
2006,"39043","103","2",5000,0
2006,"39043","103","2",10000,421
2006,"39043","111","2",200,11
2006,"39043","111","2",400,138
2006,"39043","111","2",1000,443
2006,"39043","111","2",2000,2360
2006,"39043","111","2",5000,11711
2006,"39043","111","2",10000,33759
2006,"39043","22","2",200,70
2006,"39043","22","2",400,368
2006,"39043","22","2",1000,2088
2006,"39043","22","2",2000,6230
2006,"39043","22","2",5000,27186
2006,"39043","22","2",10000,75495
2006,"39043","23","2",200,0
2006,"39043","23","2",400,33
2006,"39043","23","2",1000,234
2006,"39043","23","2",2000,1602
2006,"39043","23","2",5000,6646
2006,"39043","23","2",10000,30459
2006,"39043","24","2",200,24
2006,"39043","24","2",400,215
2006,"39043","24","2",1000,1602
2006,"39043","24","2",2000,4899
2006,"39043","24","2",5000,21159
2006,"39043","24","2",10000,62759
2006,"39043","25","2",200,91
2006,"39043","25","2",400,386
2006,"39043","25","2",1000,2224
2006,"39043","25","2",2000,6540
2006,"39043","25","2",5000,17155
2006,"39043","25","2",10000,51711
2006,"39043","46","2",200,13
2006,"39043","46","2",400,63
2006,"39043","46","2",1000,1136
2006,"39043","46","2",2000,3648
2006,"39043","46","2",5000,4331
2006,"39043","46","2",10000,4331
2006,"39043","79","2",200,0
2006,"39043","79","2",400,0
2006,"39043","79","2",1000,0
2006,"39043","79","2",2000,0
2006,"39043","79","2",5000,0
2006,"39043","79","2",10000,0
2006,"39043","9","2",200,0
2006,"39043","9","2",400,36
2006,"39043","9","2",1000,251
2006,"39043","9","2",2000,1182
2006,"39043","9","2",5000,7433
2006,"39043","9","2",10000,28748
2006,"39045","108","2",200,0
2006,"39045","108","2",400,0
2006,"39045","108","2",1000,0
2006,"39045","108","2",2000,0
2006,"39045","108","2",5000,0
2006,"39045","108","2",10000,753
2006,"39045","122","2",200,0
2006,"39045","122","2",400,0
2006,"39045","122","2",1000,0
2006,"39045","122","2",2000,0
2006,"39045","122","2",5000,0
2006,"39045","122","2",10000,2245
2006,"39045","124","2",200,0
2006,"39045","124","2",400,0
2006,"39045","124","2",1000,0
2006,"39045","124","2",2000,0
2006,"39045","124","2",5000,1400
2006,"39045","124","2",10000,10054
2006,"39045","35","2",200,0
2006,"39045","35","2",400,9
2006,"39045","35","2",1000,405
2006,"39045","35","2",2000,2453
2006,"39045","35","2",5000,14896
2006,"39045","35","2",10000,38008
2006,"39045","39","2",200,0
2006,"39045","39","2",400,0
2006,"39045","39","2",1000,0
2006,"39045","39","2",2000,0
2006,"39045","39","2",5000,0
2006,"39045","39","2",10000,202
2006,"39045","43","2",200,0
2006,"39045","43","2",400,0
2006,"39045","43","2",1000,0
2006,"39045","43","2",2000,0
2006,"39045","43","2",5000,1400
2006,"39045","43","2",10000,10054
2006,"39045","54","2",200,0
2006,"39045","54","2",400,0
2006,"39045","54","2",1000,0
2006,"39045","54","2",2000,0
2006,"39045","54","2",5000,3585
2006,"39045","54","2",10000,16790
2006,"39045","56","2",200,0
2006,"39045","56","2",400,0
2006,"39045","56","2",1000,0
2006,"39045","56","2",2000,0
2006,"39045","56","2",5000,0
2006,"39045","56","2",10000,2005
2006,"39045","60","2",200,0
2006,"39045","60","2",400,0
2006,"39045","60","2",1000,0
2006,"39045","60","2",2000,0
2006,"39045","60","2",5000,0
2006,"39045","60","2",10000,3477
2006,"39045","90","2",200,0
2006,"39045","90","2",400,0
2006,"39045","90","2",1000,0
2006,"39045","90","2",2000,0
2006,"39045","90","2",5000,36
2006,"39045","90","2",10000,9714
2006,"39049","106","2",200,7
2006,"39049","106","2",400,28
2006,"39049","106","2",1000,949
2006,"39049","106","2",2000,9504
2006,"39049","106","2",5000,59242
2006,"39049","106","2",10000,174066
2006,"39049","148","2",200,16
2006,"39049","148","2",400,279
2006,"39049","148","2",1000,2660
2006,"39049","148","2",2000,10000
2006,"39049","148","2",5000,49116
2006,"39049","148","2",10000,169527
2006,"39049","17","2",200,0
2006,"39049","17","2",400,1
2006,"39049","17","2",1000,67
2006,"39049","17","2",2000,417
2006,"39049","17","2",5000,6936
2006,"39049","17","2",10000,63553
2006,"39049","35","2",200,65
2006,"39049","35","2",400,256
2006,"39049","35","2",1000,2108
2006,"39049","35","2",2000,9347
2006,"39049","35","2",5000,47398
2006,"39049","35","2",10000,152311
2006,"39049","52","2",200,0
2006,"39049","52","2",400,0
2006,"39049","52","2",1000,0
2006,"39049","52","2",2000,787
2006,"39049","52","2",5000,22040
2006,"39049","52","2",10000,120872
2006,"39049","53","2",200,0
2006,"39049","53","2",400,38
2006,"39049","53","2",1000,1411
2006,"39049","53","2",2000,8879
2006,"39049","53","2",5000,57639
2006,"39049","53","2",10000,194229
2006,"39049","54","2",200,0
2006,"39049","54","2",400,0
2006,"39049","54","2",1000,0
2006,"39049","54","2",2000,0
2006,"39049","54","2",5000,283
2006,"39049","54","2",10000,22075
2006,"39049","65","2",200,14
2006,"39049","65","2",400,23
2006,"39049","65","2",1000,151
2006,"39049","65","2",2000,1610
2006,"39049","65","2",5000,6584
2006,"39049","65","2",10000,45808
2006,"39049","71","2",200,29
2006,"39049","71","2",400,365
2006,"39049","71","2",1000,3079
2006,"39049","71","2",2000,13092
2006,"39049","71","2",5000,84007
2006,"39049","71","2",10000,317838
2006,"39049","90","2",200,0
2006,"39049","90","2",400,0
2006,"39049","90","2",1000,0
2006,"39049","90","2",2000,92
2006,"39049","90","2",5000,5854
2006,"39049","90","2",10000,49334
2006,"39049","97","2",200,137
2006,"39049","97","2",400,552
2006,"39049","97","2",1000,2515
2006,"39049","97","2",2000,6897
2006,"39049","97","2",5000,42618
2006,"39049","97","2",10000,151720
2006,"39051","107","2",200,0
2006,"39051","107","2",400,0
2006,"39051","107","2",1000,0
2006,"39051","107","2",2000,0
2006,"39051","107","2",5000,0
2006,"39051","107","2",10000,2435
2006,"39051","109","2",200,0
2006,"39051","109","2",400,0
2006,"39051","109","2",1000,0
2006,"39051","109","2",2000,0
2006,"39051","109","2",5000,0
2006,"39051","109","2",10000,2015
2006,"39051","151","2",200,0
2006,"39051","151","2",400,0
2006,"39051","151","2",1000,0
2006,"39051","151","2",2000,0
2006,"39051","151","2",5000,2782
2006,"39051","151","2",10000,13019
2006,"39051","26","2",200,0
2006,"39051","26","2",400,0
2006,"39051","26","2",1000,0
2006,"39051","26","2",2000,0
2006,"39051","26","2",5000,734
2006,"39051","26","2",10000,11098
2006,"39051","67","2",200,0
2006,"39051","67","2",400,0
2006,"39051","67","2",1000,0
2006,"39051","67","2",2000,0
2006,"39051","67","2",5000,4449
2006,"39051","67","2",10000,13395
2006,"39051","84","2",200,0
2006,"39051","84","2",400,0
2006,"39051","84","2",1000,0
2006,"39051","84","2",2000,0
2006,"39051","84","2",5000,0
2006,"39051","84","2",10000,2015
2006,"39055","11","2",200,0
2006,"39055","11","2",400,0
2006,"39055","11","2",1000,0
2006,"39055","11","2",2000,0
2006,"39055","11","2",5000,959
2006,"39055","11","2",10000,17967
2006,"39055","113","2",200,0
2006,"39055","113","2",400,0
2006,"39055","113","2",1000,0
2006,"39055","113","2",2000,0
2006,"39055","113","2",5000,774
2006,"39055","113","2",10000,11208
2006,"39055","114","2",200,0
2006,"39055","114","2",400,0
2006,"39055","114","2",1000,0
2006,"39055","114","2",2000,0
2006,"39055","114","2",5000,847
2006,"39055","114","2",10000,11537
2006,"39055","115","2",200,0
2006,"39055","115","2",400,0
2006,"39055","115","2",1000,0
2006,"39055","115","2",2000,0
2006,"39055","115","2",5000,847
2006,"39055","115","2",10000,11537
2006,"39055","118","2",200,10
2006,"39055","118","2",400,27
2006,"39055","118","2",1000,269
2006,"39055","118","2",2000,1644
2006,"39055","118","2",5000,18814
2006,"39055","118","2",10000,54293
2006,"39055","119","2",200,0
2006,"39055","119","2",400,0
2006,"39055","119","2",1000,119
2006,"39055","119","2",2000,479
2006,"39055","119","2",5000,5952
2006,"39055","119","2",10000,26417
2006,"39055","120","2",200,0
2006,"39055","120","2",400,0
2006,"39055","120","2",1000,777
2006,"39055","120","2",2000,4699
2006,"39055","120","2",5000,26101
2006,"39055","120","2",10000,64518
2006,"39055","14","2",200,0
2006,"39055","14","2",400,0
2006,"39055","14","2",1000,0
2006,"39055","14","2",2000,0
2006,"39055","14","2",5000,4750
2006,"39055","14","2",10000,44879
2006,"39055","29","2",200,0
2006,"39055","29","2",400,0
2006,"39055","29","2",1000,0
2006,"39055","29","2",2000,0
2006,"39055","29","2",5000,4046
2006,"39055","29","2",10000,29458
2006,"39055","30","2",200,0
2006,"39055","30","2",400,0
2006,"39055","30","2",1000,0
2006,"39055","30","2",2000,0
2006,"39055","30","2",5000,4046
2006,"39055","30","2",10000,29458
2006,"39055","31","2",200,0
2006,"39055","31","2",400,0
2006,"39055","31","2",1000,0
2006,"39055","31","2",2000,0
2006,"39055","31","2",5000,4046
2006,"39055","31","2",10000,29458
2006,"39055","32","2",200,0
2006,"39055","32","2",400,0
2006,"39055","32","2",1000,0
2006,"39055","32","2",2000,0
2006,"39055","32","2",5000,4046
2006,"39055","32","2",10000,29458
2006,"39055","4","2",200,0
2006,"39055","4","2",400,0
2006,"39055","4","2",1000,0
2006,"39055","4","2",2000,0
2006,"39055","4","2",5000,2453
2006,"39055","4","2",10000,22739
2006,"39055","5","2",200,17
2006,"39055","5","2",400,38
2006,"39055","5","2",1000,343
2006,"39055","5","2",2000,1457
2006,"39055","5","2",5000,19516
2006,"39055","5","2",10000,76938
2006,"39055","6","2",200,0
2006,"39055","6","2",400,0
2006,"39055","6","2",1000,0
2006,"39055","6","2",2000,0
2006,"39055","6","2",5000,6248
2006,"39055","6","2",10000,48302
2006,"39055","66","2",200,0
2006,"39055","66","2",400,0
2006,"39055","66","2",1000,0
2006,"39055","66","2",2000,0
2006,"39055","66","2",5000,0
2006,"39055","66","2",10000,985
2006,"39055","7","2",200,0
2006,"39055","7","2",400,0
2006,"39055","7","2",1000,0
2006,"39055","7","2",2000,0
2006,"39055","7","2",5000,995
2006,"39055","7","2",10000,32646
2006,"39055","8","2",200,0
